l_dist_mm,r_dist_mm,timestamp
-30518,-29922,357.498
-30518,-29922,357.598
-30518,-29922,357.699
-30518,-29922,357.799
-30518,-29922,357.900
-30518,-29922,358.000
-30519,-29922,358.105
-30524,-29928,358.206
-30534,-29939,358.311
-30548,-29953,358.422
-30564,-29969,358.532
-30582,-29987,358.643
-30602,-30007,358.753
-30622,-30026,358.864
-30642,-30047,358.974
-30663,-30068,359.084
-30685,-30090,359.195
-30706,-30112,359.305
-30728,-30134,359.416
-30750,-30156,359.526
-30770,-30178,359.636
-30791,-30199,359.747
-30812,-30221,359.857
-30834,-30243,359.968
-30856,-30265,360.078
-30879,-30287,360.188
-30901,-30309,360.299
-30922,-30331,360.409
-30944,-30353,360.520
-30967,-30374,360.630
-30989,-30396,360.741
-31010,-30418,360.851
-31032,-30439,360.961
-31054,-30461,361.072
-31076,-30484,361.182
-31098,-30505,361.293
-31119,-30527,361.403
-31140,-30549,361.514
-31161,-30570,361.624
-31181,-30595,361.734
-31198,-30621,361.845
-31214,-30650,361.955
-31227,-30680,362.066
-31240,-30711,362.176
-31253,-30742,362.286
-31265,-30774,362.397
-31276,-30806,362.507
-31289,-30837,362.618
-31303,-30866,362.728
-31321,-30894,362.838
-31339,-30919,362.949
-31356,-30944,363.059
-31376,-30968,363.170
-31397,-30991,363.280
-31418,-31014,363.391
-31440,-31036,363.501
-31462,-31059,363.611
-31484,-31080,363.722
-31508,-31101,363.832
-31534,-31118,363.943
-31562,-31134,364.053
-31592,-31148,364.164
-31623,-31161,364.274
-31654,-31173,364.384
-31684,-31185,364.495
-31717,-31197,364.605
-31749,-31207,364.716
-31782,-31219,364.826
-31815,-31230,364.936
-31846,-31243,365.047
-31874,-31257,365.157
-31901,-31274,365.268
-31925,-31293,365.378
-31949,-31312,365.488
-31973,-31332,365.599
-31996,-31353,365.709
-32019,-31374,365.820
-32041,-31395,365.930
-32063,-31416,366.040
-32086,-31437,366.151
-32108,-31459,366.261
-32129,-31482,366.372
-32146,-31508,366.482
-32162,-31536,366.593
-32176,-31565,366.703
-32190,-31595,366.813
-32203,-31627,366.924
-32215,-31658,367.034
-32226,-31691,367.145
-32238,-31723,367.255
-32252,-31753,367.365
-32268,-31781,367.476
-32286,-31807,367.586
-32305,-31832,367.697
-32325,-31856,367.807
-32345,-31880,367.917
-32366,-31903,368.028
-32386,-31926,368.138
-32407,-31948,368.249
-32429,-31970,368.359
-32451,-31991,368.469
-32473,-32014,368.580
-32496,-32035,368.690
-32517,-32057,368.801
-32538,-32079,368.911
-32560,-32101,369.021
-32583,-32123,369.132
-32605,-32145,369.242
-32626,-32166,369.353
-32648,-32187,369.463
-32670,-32209,369.573
-32691,-32231,369.684
-32713,-32252,369.794
-32735,-32274,369.905
-32756,-32296,370.015
-32778,-32318,370.125
-32800,-32340,370.236
-32821,-32361,370.346
-32842,-32383,370.457
-32864,-32404,370.567
-32886,-32427,370.678
-32908,-32449,370.788
-32930,-32471,370.898
-32950,-32490,371.009
-32963,-32504,371.117
-32972,-32512,371.217
-32978,-32518,371.317
-32982,-32521,371.417
-32984,-32523,371.517
-32986,-32524,371.617
-32987,-32525,371.717
-32988,-32526,371.817
-32988,-32527,371.907
-32988,-32527,371.996
-32988,-32527,372.086
-32988,-32527,372.176
-32988,-32527,372.265
-32988,-32527,372.355
-32988,-32527,372.444
-32988,-32527,372.525
-32988,-32527,372.605
-32988,-32527,372.694
-32987,-32529,372.789
-32985,-32534,372.884
-32981,-32540,372.979
-32976,-32547,373.074
-32969,-32556,373.168
-32962,-32564,373.263
-32954,-32573,373.358
-32946,-32583,373.453
-32936,-32593,373.547
-32927,-32602,373.642
-32918,-32612,373.737
-32909,-32621,373.831
-32899,-32631,373.926
-32890,-32640,374.021
-32880,-32650,374.116
-32871,-32659,374.211
-32861,-32669,374.306
-32852,-32678,374.400
-32843,-32688,374.495
-32833,-32697,374.590
-32824,-32707,374.685
-32814,-32716,374.779
-32805,-32726,374.874
-32796,-32735,374.969
-32787,-32744,375.064
-32778,-32753,375.159
-32769,-32762,375.254
-32760,-32771,375.348
-32751,-32781,375.443
-32741,-32790,375.538
-32732,-32799,375.633
-32722,-32809,375.727
-32713,-32819,375.822
-32703,-32828,375.917
-32694,-32837,376.012
-32685,-32847,376.107
-32676,-32856,376.201
-32667,-32865,376.296
-32658,-32875,376.391
-32649,-32884,376.486
-32640,-32894,376.580
-32630,-32903,376.675
-32621,-32913,376.770
-32613,-32921,376.865
-32607,-32926,376.960
-32603,-32930,377.055
-32600,-32932,377.149
-32598,-32933,377.244
-32597,-32935,377.339
-32596,-32935,377.431
-32596,-32935,377.516
-32596,-32935,377.600
-32597,-32935,377.687
-32597,-32934,377.782
-32599,-32931,377.876
-32603,-32927,377.971
-32608,-32920,378.066
-32614,-32914,378.161
-32622,-32907,378.255
-32630,-32899,378.350
-32639,-32890,378.445
-32648,-32882,378.540
-32656,-32873,378.635
-32665,-32863,378.729
-32674,-32854,378.824
-32683,-32845,378.919
-32692,-32836,379.014
-32701,-32827,379.108
-32710,-32818,379.203
-32718,-32809,379.298
-32727,-32800,379.393
-32737,-32791,379.488
-32746,-32782,379.583
-32756,-32772,379.682
-32769,-32759,379.786
-32784,-32744,379.892
-32802,-32726,379.997
-32819,-32708,380.102
-32838,-32689,380.207
-32857,-32669,380.313
-32877,-32649,380.418
-32897,-32628,380.523
-32917,-32608,380.628
-32937,-32587,380.733
-32957,-32566,380.839
-32978,-32546,380.944
-32998,-32525,381.049
-33019,-32504,381.154
-33040,-32483,381.260
-33061,-32462,381.365
-33081,-32441,381.470
-33102,-32420,381.575
-33122,-32399,381.680
-33143,-32378,381.786
-33163,-32357,381.890
-33183,-32336,381.996
-33203,-32315,382.101
-33224,-32294,382.206
-33245,-32274,382.311
-33266,-32253,382.417
-33287,-32232,382.522
-33307,-32211,382.627
-33328,-32191,382.732
-33349,-32170,382.838
-33370,-32149,382.943
-33387,-32134,383.048
-33397,-32124,383.147
-33404,-32117,383.242
-33408,-32112,383.337
-33411,-32109,383.431
-33413,-32107,383.526
-33415,-32107,383.621
-33416,-32107,383.716
-33416,-32106,383.806
-33416,-32105,383.891
-33416,-32105,383.975
-33416,-32105,384.059
-33416,-32105,384.144
-33416,-32105,384.228
-33416,-32105,384.313
-33416,-32105,384.396
-33416,-32105,384.475
-33416,-32106,384.561
-33415,-32107,384.656
-33413,-32110,384.751
-33409,-32114,384.846
-33403,-32120,384.941
-33397,-32126,385.035
-33390,-32134,385.130
-33382,-32141,385.225
-33374,-32150,385.320
-33366,-32159,385.414
-33357,-32167,385.509
-33348,-32176,385.604
-33339,-32186,385.699
-33329,-32195,385.794
-33319,-32204,385.889
-33309,-32213,385.983
-33300,-32222,386.078
-33291,-32231,386.173
-33281,-32240,386.268
-33272,-32249,386.362
-33263,-32258,386.457
-33254,-32266,386.552
-33246,-32276,386.647
-33237,-32285,386.741
-33230,-32294,386.837
-33222,-32304,386.931
-33214,-32314,387.026
-33205,-32323,387.121
-33196,-32333,387.215
-33187,-32342,387.310
-33178,-32352,387.405
-33168,-32361,387.500
-33158,-32370,387.594
-33147,-32379,387.689
-33137,-32388,387.784
-33127,-32397,387.879
-33117,-32407,387.974
-33107,-32416,388.069
-33098,-32426,388.163
-33088,-32435,388.258
-33079,-32444,388.353
-33070,-32453,388.448
-33060,-32463,388.542
-33051,-32472,388.637
-33042,-32481,388.732
-33032,-32491,388.827
-33023,-32500,388.922
-33016,-32507,389.017
-33011,-32511,389.111
-33007,-32515,389.206
-33005,-32517,389.301
-33003,-32518,389.396
-33003,-32519,389.490
-33002,-32519,389.579
-33001,-32519,389.663
-33001,-32519,389.747
-33001,-32519,389.832
-33001,-32519,389.916
-33001,-32519,390.001
-33001,-32519,390.085
-33001,-32519,390.167
-33001,-32519,390.247
-33001,-32519,390.326
-33001,-32519,390.405
-33001,-32519,390.484
-33001,-32519,390.563
-33001,-32519,390.644
-33001,-32519,390.744
-33001,-32519,390.845
-33001,-32519,390.945
-33001,-32519,391.046
-33001,-32519,391.146
-33001,-32519,391.246
-33001,-32519,391.347
-33001,-32519,391.447
-33001,-32519,391.548
-33001,-32519,391.648
-33001,-32519,391.749
-33001,-32519,391.849
-33001,-32519,391.950
-33001,-32519,392.050
-33001,-32519,392.151
-33001,-32519,392.251
-33001,-32519,392.352
-33001,-32519,392.452
-33001,-32519,392.553
-33001,-32519,392.653
-33001,-32519,392.753
-33001,-32519,392.854
-33001,-32519,392.954
-33001,-32519,393.055
-33001,-32519,393.155
-33001,-32519,393.255
-33001,-32519,393.356
-33001,-32519,393.456
-33001,-32519,393.557
-33001,-32519,393.657
-33001,-32519,393.758
-33001,-32519,393.858
-33001,-32519,393.959
-33001,-32519,394.059
-33001,-32519,394.160
-33001,-32519,394.260
-33001,-32519,394.361
-33001,-32519,394.461
-33001,-32519,394.562
-33001,-32519,394.662
-33001,-32519,394.762
-33001,-32519,394.863
-33001,-32519,394.963
-33001,-32519,395.064
-33001,-32519,395.164
-33001,-32519,395.265
-33001,-32519,395.365
-33001,-32519,395.465
-33001,-32519,395.566
-33001,-32519,395.667
-33001,-32519,395.767
-33001,-32519,395.868
-33001,-32519,395.968
-33001,-32519,396.068
-33001,-32519,396.169
-33001,-32519,396.269
-33001,-32519,396.370
-33001,-32519,396.470
-33001,-32519,396.571
-33001,-32519,396.671
-33001,-32519,396.772
-33001,-32519,396.872
-33001,-32519,396.972
-33001,-32519,397.073
-33001,-32519,397.173
-33001,-32519,397.274
-33001,-32519,397.374
-33001,-32519,397.593
-33001,-32519,397.593
-33001,-32519,397.593
-33001,-32519,397.676
-33001,-32519,397.776
-33001,-32519,397.877
-33001,-32519,397.977
-33001,-32519,398.078
-33001,-32519,398.178
-33001,-32519,398.278
-33001,-32519,398.379
-33001,-32519,398.479
-33001,-32519,398.580
-33001,-32519,398.680
-33001,-32519,398.781
-33001,-32519,398.881
-33001,-32519,398.981
-33001,-32519,399.082
-33001,-32519,399.182
-33001,-32519,399.283
-33001,-32519,399.383
-33001,-32519,399.484
-33001,-32519,399.584
-33001,-32519,399.684
-33001,-32519,399.785
-33001,-32519,399.886
-33001,-32519,399.986
-33001,-32519,400.087
-33001,-32519,400.187
-33001,-32519,400.288
-33001,-32519,400.388
-33001,-32519,400.488
-33001,-32519,400.589
-33001,-32519,400.689
-33001,-32519,400.790
-33001,-32519,400.890
-33001,-32519,400.991
-33001,-32519,401.091
-33001,-32519,401.192
-33001,-32519,401.292
-33001,-32519,401.393
-33001,-32519,401.493
-33001,-32519,401.594
-33001,-32519,401.694
-33001,-32519,401.794
-33001,-32519,401.895
-33001,-32519,401.995
-33001,-32519,402.096
-33001,-32519,402.196
-33001,-32519,402.296
-33001,-32519,402.397
-33001,-32519,402.498
-33001,-32519,402.598
-33001,-32519,402.699
-33001,-32519,402.799
-33001,-32519,402.899
-33001,-32519,403.000
-33001,-32519,403.100
-33001,-32519,403.201
-33001,-32519,403.301
-33001,-32519,403.402
-33001,-32519,403.502
-33001,-32519,403.603
-33001,-32519,403.703
-33001,-32519,403.803
-33001,-32519,403.904
-33001,-32519,404.004
-33001,-32519,404.105
-33001,-32519,404.206
-33001,-32519,404.306
-33001,-32519,404.406
-33001,-32519,404.507
-33001,-32519,404.607
-33001,-32519,404.708
-33001,-32519,404.808
-33001,-32519,404.909
-33001,-32519,405.009
-33001,-32519,405.109
-33001,-32519,405.210
-33001,-32519,405.310
-33001,-32519,405.411
-33001,-32519,405.511
-33001,-32519,405.612
-33001,-32519,405.716
-33001,-32519,405.815
-33001,-32519,405.915
-33001,-32519,406.016
-33001,-32519,406.116
-33001,-32519,406.217
-33001,-32519,406.317
-33001,-32519,406.418
-33001,-32519,406.518
-33001,-32519,406.618
-33001,-32519,406.719
-33001,-32519,406.820
-33001,-32519,406.920
-33001,-32519,407.021
-33001,-32519,407.121
-33001,-32519,407.221
-33001,-32519,407.322
-33001,-32519,407.422
-33001,-32519,407.523
-33001,-32519,407.624
-33001,-32519,407.724
-33001,-32519,407.824
-33001,-32519,407.925
-33001,-32519,408.025
-33001,-32519,408.126
-33001,-32519,408.226
-33001,-32519,408.327
-33001,-32519,408.427
-33001,-32519,408.528
-33001,-32519,408.628
-33001,-32519,408.729
-33001,-32519,408.829
-33001,-32519,408.930
-33001,-32519,409.030
-33001,-32519,409.130
-33001,-32519,409.231
-33001,-32519,409.331
-33002,-32519,409.436
-33004,-32524,409.537
-33011,-32534,409.643
-33022,-32549,409.753
-33037,-32566,409.864
-33054,-32585,409.974
-33073,-32605,410.085
-33093,-32626,410.195
-33114,-32647,410.305
-33136,-32669,410.416
-33157,-32690,410.526
-33177,-32711,410.637
-33198,-32733,410.747
-33220,-32755,410.857
-33242,-32776,410.968
-33265,-32798,411.078
-33287,-32820,411.189
-33309,-32842,411.299
-33331,-32864,411.409
-33354,-32886,411.520
-33376,-32908,411.630
-33398,-32930,411.741
-33420,-32951,411.851
-33441,-32973,411.962
-33462,-32994,412.072
-33484,-33016,412.182
-33506,-33038,412.293
-33527,-33060,412.403
-33548,-33080,412.514
-33570,-33102,412.624
-33593,-33124,412.735
-33615,-33145,412.845
-33639,-33163,412.955
-33667,-33179,413.066
-33697,-33194,413.176
-33727,-33208,413.287
-33759,-33220,413.397
-33790,-33232,413.508
-33822,-33244,413.618
-33854,-33256,413.729
-33886,-33267,413.839
-33919,-33278,413.949
-33948,-33292,414.060
-33974,-33308,414.170
-34000,-33327,414.281
-34023,-33345,414.391
-34048,-33364,414.501
-34071,-33385,414.612
-34095,-33407,414.722
-34118,-33428,414.833
-34140,-33449,414.943
-34162,-33472,415.053
-34185,-33494,415.164
-34207,-33516,415.274
-34228,-33537,415.385
-34250,-33559,415.495
-34272,-33581,415.605
-34294,-33602,415.716
-34315,-33624,415.826
-34337,-33646,415.936
-34359,-33668,416.047
-34380,-33691,416.157
-34403,-33713,416.268
-34424,-33734,416.378
-34446,-33756,416.488
-34468,-33778,416.599
-34490,-33799,416.709
-34512,-33821,416.820
-34533,-33843,416.930
-34556,-33864,417.041
-34578,-33886,417.151
-34599,-33907,417.261
-34621,-33929,417.372
-34643,-33951,417.482
-34665,-33973,417.593
-34687,-33995,417.703
-34709,-34017,417.814
-34732,-34038,417.924
-34753,-34060,418.035
-34775,-34082,418.145
-34796,-34104,418.255
-34817,-34126,418.366
-34839,-34148,418.476
-34862,-34170,418.587
-34884,-34192,418.697
-34906,-34215,418.808
-34928,-34237,418.918
-34950,-34258,419.028
-34970,-34282,419.139
-34988,-34308,419.249
-35004,-34337,419.360
-35017,-34366,419.470
-35031,-34397,419.580
-35044,-34428,419.691
-35055,-34459,419.801
-35067,-34492,419.911
-35079,-34524,420.022
-35092,-34556,420.132
-35106,-34584,420.243
-35121,-34611,420.353
-35139,-34637,420.463
-35158,-34661,420.574
-35178,-34684,420.684
-35199,-34708,420.795
-35220,-34731,420.905
-35241,-34753,421.015
-35263,-34775,421.126
-35284,-34797,421.236
-35306,-34819,421.347
-35328,-34841,421.457
-35350,-34863,421.567
-35372,-34885,421.678
-35394,-34907,421.789
-35416,-34929,421.899
-35437,-34951,422.009
-35459,-34973,422.120
-35482,-34995,422.230
-35503,-35017,422.340
-35526,-35038,422.451
-35547,-35060,422.561
-35568,-35082,422.672
-35589,-35104,422.782
-35611,-35126,422.892
-35634,-35149,423.003
-35655,-35170,423.113
-35678,-35192,423.224
-35700,-35214,423.334
-35721,-35235,423.445
-35743,-35257,423.555
-35766,-35280,423.666
-35788,-35302,423.776
-35809,-35324,423.886
-35831,-35345,423.997
-35853,-35367,424.107
-35874,-35388,424.218
-35896,-35410,424.328
-35917,-35432,424.439
-35938,-35454,424.549
-35960,-35475,424.659
-35982,-35497,424.770
-36004,-35519,424.880
-36025,-35541,424.991
-36047,-35563,425.101
-36069,-35585,425.211
-36091,-35607,425.322
-36113,-35628,425.432
-36135,-35651,425.543
-36157,-35672,425.653
-36179,-35695,425.764
-36201,-35717,425.874
-36222,-35739,425.984
-36243,-35760,426.095
-36265,-35782,426.205
-36287,-35805,426.316
-36309,-35827,426.426
-36331,-35849,426.536
-36353,-35871,426.647
-36375,-35892,426.757
-36396,-35915,426.868
-36418,-35937,426.978
-36440,-35958,427.088
-36461,-35980,427.199
-36483,-36002,427.309
-36505,-36024,427.420
-36527,-36046,427.530
-36549,-36068,427.640
-36572,-36090,427.751
-36594,-36112,427.861
-36615,-36134,427.971
-36637,-36156,428.082
-36658,-36177,428.192
-36680,-36199,428.303
-36702,-36221,428.413
-36724,-36242,428.523
-36745,-36264,428.634
-36767,-36286,428.745
-36789,-36308,428.855
-36810,-36329,428.965
-36831,-36351,429.076
-36853,-36372,429.186
-36875,-36394,429.297
-36898,-36416,429.407
-36920,-36439,429.518
-36942,-36461,429.628
-36964,-36483,429.738
-36985,-36505,429.849
-37007,-36527,429.959
-37029,-36548,430.070
-37050,-36570,430.180
-37072,-36593,430.290
-37094,-36614,430.401
-37116,-36636,430.511
-37137,-36658,430.622
-37159,-36680,430.732
-37180,-36702,430.842
-37202,-36723,430.953
-37229,-36741,431.063
-37257,-36757,431.174
-37287,-36771,431.284
-37317,-36784,431.394
-37348,-36796,431.505
-37380,-36808,431.615
-37412,-36820,431.725
-37445,-36831,431.836
-37475,-36843,431.946
-37508,-36855,432.057
-37541,-36866,432.167
-37573,-36877,432.278
-37606,-36888,432.388
-37639,-36899,432.499
-37672,-36910,432.609
-37705,-36920,432.719
-37738,-36931,432.830
-37770,-36942,432.940
-37803,-36952,433.051
-37836,-36963,433.161
-37868,-36974,433.272
-37897,-36983,433.377
-37919,-36990,433.482
-37934,-36995,433.587
-37943,-36998,433.689
-37948,-36999,433.789
-37952,-37000,433.889
-37955,-37001,433.989
-37957,-37001,434.084
-37959,-37001,434.179
-37960,-37001,434.273
-37961,-37001,434.365
-37961,-37001,434.455
-37961,-37001,434.544
-37961,-37001,434.634
-37961,-37001,434.719
-37961,-37001,434.804
-37961,-37001,434.888
-37961,-37001,434.971
-37961,-37001,435.049
-37961,-37001,435.129
-37961,-37001,435.208
-37961,-37001,435.287
-37961,-37001,435.366
-37961,-37001,435.445
-37961,-37001,435.525
-37961,-37001,435.604
-37961,-37001,435.683
-37961,-37001,435.762
-37961,-37001,435.841
-37961,-37001,435.920
-37961,-37001,436.000
-37961,-37001,436.079
-37961,-37001,436.158
-37961,-37001,436.237
-37961,-37001,436.316
-37961,-37001,436.403
-37960,-37003,436.497
-37958,-37008,436.592
-37954,-37013,436.687
-37950,-37020,436.782
-37944,-37028,436.877
-37937,-37036,436.972
-37929,-37044,437.066
-37921,-37053,437.161
-37912,-37063,437.256
-37903,-37073,437.350
-37894,-37082,437.445
-37884,-37092,437.540
-37875,-37102,437.635
-37865,-37111,437.730
-37856,-37121,437.825
-37846,-37131,437.919
-37837,-37140,438.014
-37827,-37149,438.109
-37818,-37158,438.204
-37808,-37167,438.298
-37799,-37176,438.393
-37790,-37185,438.488
-37780,-37194,438.583
-37771,-37203,438.677
-37762,-37213,438.773
-37752,-37222,438.867
-37743,-37231,438.962
-37733,-37241,439.057
-37724,-37250,439.152
-37715,-37259,439.246
-37705,-37268,439.342
-37696,-37278,439.436
-37687,-37287,439.531
-37678,-37297,439.625
-37670,-37304,439.720
-37666,-37308,439.815
-37662,-37311,439.910
-37660,-37314,440.005
-37658,-37315,440.100
-37658,-37315,440.194
-37657,-37316,440.283
-37656,-37316,440.367
-37656,-37316,440.452
-37656,-37316,440.536
-37656,-37316,440.620
-37656,-37316,440.704
-37656,-37316,440.789
-37656,-37316,440.872
-37656,-37316,440.950
-37656,-37316,441.030
-37656,-37316,441.109
-37656,-37316,441.188
-37656,-37316,441.267
-37656,-37316,441.346
-37656,-37316,441.425
-37656,-37316,441.505
-37656,-37316,441.584
-37656,-37316,441.663
-37656,-37316,441.742
-37656,-37316,441.821
-37656,-37316,441.901
-37656,-37316,441.979
-37656,-37316,442.059
-37656,-37316,442.138
-37656,-37316,442.217
-37656,-37316,442.296
-37656,-37316,442.375
-37656,-37316,442.455
-37656,-37316,442.534
-37656,-37316,442.613
-37656,-37316,442.692
-37656,-37316,442.771
-37656,-37316,442.850
-37656,-37316,442.930
-37656,-37316,443.009
-37656,-37316,443.088
-37656,-37316,443.167
-37656,-37316,443.246
-37656,-37316,443.336
-37657,-37316,443.431
-37660,-37313,443.525
-37664,-37308,443.620
-37670,-37303,443.715
-37677,-37297,443.810
-37684,-37289,443.905
-37692,-37281,444.000
-37701,-37272,444.094
-37710,-37263,444.189
-37719,-37254,444.284
-37728,-37245,444.379
-37737,-37236,444.473
-37746,-37227,444.568
-37755,-37217,444.663
-37763,-37208,444.758
-37772,-37200,444.852
-37777,-37195,444.947
-37780,-37192,445.042
-37782,-37190,445.137
-37784,-37188,445.231
-37785,-37187,445.327
-37786,-37186,445.417
-37786,-37186,445.501
-37786,-37186,445.586
-37787,-37186,445.670
-37788,-37186,445.755
-37788,-37186,445.839
-37788,-37186,445.927
-37791,-37188,446.027
-37798,-37193,446.128
-37810,-37203,446.239
-37826,-37217,446.350
-37844,-37233,446.460
-37863,-37252,446.570
-37883,-37271,446.681
-37904,-37291,446.791
-37925,-37312,446.901
-37946,-37333,447.012
-37966,-37354,447.122
-37987,-37374,447.233
-38009,-37396,447.343
-38031,-37418,447.453
-38054,-37440,447.564
-38076,-37462,447.674
-38098,-37484,447.785
-38120,-37506,447.895
-38142,-37528,448.005
-38164,-37550,448.116
-38187,-37571,448.226
-38208,-37593,448.337
-38230,-37615,448.447
-38251,-37638,448.558
-38273,-37659,448.668
-38295,-37681,448.779
-38316,-37703,448.889
-38337,-37724,448.999
-38359,-37746,449.110
-38380,-37769,449.220
-38402,-37790,449.331
-38424,-37811,449.441
-38446,-37833,449.551
-38468,-37854,449.662
-38490,-37876,449.772
-38512,-37897,449.883
-38534,-37919,449.993
-38556,-37941,450.104
-38577,-37962,450.214
-38599,-37984,450.324
-38621,-38006,450.435
-38643,-38028,450.545
-38665,-38050,450.656
-38686,-38071,450.766
-38708,-38094,450.876
-38730,-38116,450.987
-38751,-38138,451.097
-38772,-38160,451.208
-38794,-38181,451.318
-38816,-38204,451.428
-38838,-38226,451.539
-38860,-38247,451.649
-38883,-38269,451.760
-38904,-38291,451.870
-38926,-38313,451.980
-38949,-38335,452.091
-38971,-38357,452.201
-38993,-38378,452.312
-39014,-38400,452.422
-39036,-38422,452.532
-39057,-38443,452.643
-39079,-38465,452.753
-39101,-38487,452.864
-39122,-38509,452.974
-39143,-38530,453.084
-39165,-38552,453.195
-39187,-38573,453.305
-39208,-38595,453.416
-39230,-38617,453.526
-39252,-38639,453.636
-39274,-38660,453.747
-39296,-38682,453.857
-39318,-38704,453.968
-39339,-38726,454.078
-39361,-38747,454.188
-39383,-38769,454.299
-39405,-38790,454.409
-39426,-38812,454.520
-39448,-38834,454.630
-39471,-38856,454.741
-39492,-38878,454.851
-39513,-38900,454.962
-39535,-38921,455.072
-39557,-38943,455.183
-39578,-38965,455.293
-39600,-38987,455.403
-39622,-39009,455.514
-39644,-39031,455.624
-39666,-39053,455.735
-39689,-39075,455.845
-39710,-39097,455.955
-39732,-39119,456.066
-39754,-39140,456.176
-39776,-39162,456.287
-39798,-39184,456.397
-39821,-39207,456.508
-39849,-39236,456.618
-39880,-39267,456.728
-39916,-39304,456.839
-39954,-39343,456.949
-39995,-39383,457.060
-40035,-39425,457.170
-40077,-39466,457.280
-40120,-39509,457.391
-40163,-39552,457.501
-40206,-39596,457.612
-40250,-39639,457.722
-40293,-39682,457.832
-40337,-39726,457.943
-40380,-39769,458.053
-40423,-39813,458.164
-40467,-39857,458.274
-40510,-39900,458.384
-40554,-39944,458.495
-40598,-39987,458.605
-40642,-40032,458.716
-40685,-40075,458.826
-40728,-40118,458.936
-40772,-40162,459.047
-40815,-40206,459.157
-40859,-40250,459.268
-40903,-40293,459.378
-40947,-40337,459.488
-40990,-40379,459.599
-41034,-40423,459.709
-41078,-40467,459.820
-41122,-40511,459.930
-41166,-40555,460.041
-41210,-40598,460.151
-41252,-40642,460.261
-41296,-40686,460.372
-41340,-40730,460.482
-41384,-40773,460.593
-41428,-40817,460.703
-41472,-40860,460.813
-41515,-40905,460.924
-41558,-40948,461.034
-41602,-40992,461.145
-41646,-41035,461.255
-41690,-41079,461.366
-41733,-41123,461.476
-41778,-41166,461.586
-41821,-41209,461.697
-41866,-41252,461.807
-41909,-41296,461.918
-41953,-41340,462.028
-41996,-41383,462.138
-42039,-41428,462.249
-42083,-41471,462.359
-42127,-41515,462.470
-42172,-41559,462.580
-42216,-41603,462.691
-42259,-41646,462.803
-42303,-41690,462.911
-42345,-41733,463.022
-42389,-41777,463.132
-42433,-41821,463.243
-42476,-41865,463.353
-42520,-41908,463.464
-42563,-41952,463.574
-42607,-41995,463.684
-42651,-42039,463.795
-42694,-42083,463.905
-42739,-42127,464.016
-42782,-42170,464.126
-42826,-42214,464.236
-42870,-42258,464.347
-42913,-42302,464.457
-42957,-42346,464.568
-43001,-42389,464.678
-43045,-42433,464.789
-43089,-42476,464.899
-43132,-42521,465.009
-43176,-42564,465.120
-43218,-42607,465.230
-43262,-42652,465.341
-43306,-42695,465.451
-43349,-42739,465.561
-43394,-42782,465.672
-43437,-42826,465.782
-43481,-42870,465.893
-43525,-42913,466.003
-43568,-42957,466.114
-43612,-43001,466.224
-43656,-43044,466.334
-43700,-43088,466.445
-43743,-43132,466.555
-43787,-43175,466.665
-43831,-43219,466.776
-43875,-43263,466.886
-43919,-43307,466.997
-43962,-43350,467.107
-44006,-43394,467.217
-44049,-43438,467.328
-44093,-43481,467.438
-44137,-43525,467.549
-44180,-43568,467.659
-44224,-43612,467.770
-44268,-43656,467.880
-44313,-43700,467.990
-44356,-43744,468.101
-44399,-43787,468.211
-44443,-43832,468.322
-44487,-43875,468.432
-44531,-43919,468.542
-44574,-43963,468.653
-44618,-44007,468.763
-44662,-44051,468.874
-44705,-44094,468.984
-44748,-44138,469.095
-44792,-44182,469.205
-44836,-44225,469.315
-44879,-44269,469.426
-44923,-44312,469.536
-44967,-44356,469.647
-45011,-44400,469.757
-45055,-44443,469.867
-45099,-44487,469.978
-45142,-44530,470.088
-45185,-44574,470.199
-45229,-44618,470.309
-45273,-44661,470.420
-45316,-44706,470.530
-45361,-44749,470.641
-45404,-44793,470.751
-45448,-44837,470.861
-45491,-44880,470.972
-45534,-44924,471.082
-45577,-44967,471.193
-45620,-45011,471.303
-45665,-45054,471.414
-45708,-45098,471.524
-45752,-45142,471.634
-45796,-45185,471.745
-45840,-45228,471.855
-45884,-45272,471.966
-45928,-45316,472.076
-45970,-45360,472.187
-46014,-45403,472.297
-46057,-45447,472.407
-46101,-45491,472.518
-46146,-45534,472.628
-46194,-45575,472.739
-46242,-45613,472.849
-46293,-45649,472.959
-46344,-45685,473.070
-46396,-45720,473.180
-46450,-45754,473.291
-46503,-45787,473.401
-46557,-45820,473.511
-46611,-45853,473.622
-46666,-45886,473.732
-46721,-45919,473.843
-46775,-45952,473.953
-46829,-45984,474.063
-46884,-46018,474.174
-46939,-46050,474.284
-46994,-46083,474.395
-47048,-46115,474.505
-47102,-46148,474.615
-47156,-46181,474.726
-47211,-46214,474.836
-47265,-46247,474.946
-47319,-46280,475.057
-47365,-46307,475.167
-47398,-46326,475.278
-47420,-46339,475.388
-47434,-46348,475.494
-47445,-46354,475.596
-47452,-46358,475.695
-47456,-46360,475.795
-47459,-46361,475.896
-47461,-46362,475.996
-47462,-46362,476.096
-47463,-46362,476.190
-47463,-46362,476.283
-47463,-46362,476.373
-47463,-46362,476.462
-47463,-46362,476.552
-47463,-46362,476.641
-47463,-46362,476.731
-47463,-46362,476.816
-47463,-46362,476.900
-47463,-46362,476.979
-47463,-46362,477.058
-47463,-46362,477.137
