gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,tacc,timestamp
343057.599865,2055,3,5,34.592320,-112.433219,1594.515000,-0.030000,-0.020000,-0.300000,19.320000,13.392000,17.745001,1.192000,0.000000,1559171839.722519
343057.799866,2055,3,5,34.592320,-112.433219,1594.349000,0.020000,-0.340000,-0.530000,19.410000,13.455000,17.834999,1.160000,0.000000,1559171839.921618
343057.999867,2055,3,5,34.592319,-112.433219,1594.226000,0.240000,-0.100000,-0.520000,19.469999,13.496000,17.877001,1.304000,0.000000,1559171840.123242
343058.199867,2055,3,5,34.592319,-112.433219,1594.065000,0.060000,-0.170000,-0.540000,19.530001,13.538000,17.943001,1.272000,0.000000,1559171840.324992
343058.399868,2055,3,5,34.592318,-112.433218,1593.679000,0.060000,0.110000,-0.180000,19.620001,13.600000,18.024000,1.120000,0.000000,1559171840.527741
343058.599869,2055,3,5,34.592318,-112.433218,1593.653000,-0.010000,-0.070000,-0.520000,19.680000,13.642000,18.099001,1.280000,0.000000,1559171840.726902
343058.799869,2055,3,5,34.592317,-112.433218,1593.511000,0.190000,-0.130000,-0.560000,19.740000,13.683000,18.162001,1.336000,0.000000,1559171840.927248
343058.999870,2055,3,5,34.592317,-112.433217,1593.334000,0.450000,0.130000,-0.560000,19.830000,13.746000,18.233999,1.224000,0.000000,1559171841.127615
343059.199871,2055,3,5,34.592317,-112.433217,1593.297000,-0.050000,-0.230000,-0.620000,19.889999,13.787000,18.299999,1.224000,0.000000,1559171841.327952
343059.399871,2055,3,5,34.592317,-112.433217,1593.415000,0.120000,-0.260000,-0.930000,19.980000,13.850000,18.378000,1.288000,0.000000,1559171841.528325
343059.599872,2055,3,5,34.592316,-112.433217,1593.276000,0.240000,-0.030000,-1.000000,20.040001,13.891000,18.450001,1.304000,0.000000,1559171841.727496
343059.799873,2055,3,5,34.592317,-112.433217,1593.425000,0.280000,-0.230000,-1.230000,20.100000,13.933000,18.510000,1.296000,0.000000,1559171841.930407
343059.999873,2055,3,5,34.592316,-112.433217,1593.350000,0.460000,-0.230000,-1.330000,20.160000,13.975000,18.573000,1.280000,0.000000,1559171842.128232
343060.199874,2055,3,6,34.592316,-112.433217,1593.289000,0.480000,-0.160000,-1.310000,20.160000,11.294000,18.579000,1.248000,0.000000,1559171842.328589
343060.399875,2055,3,6,34.592316,-112.433217,1593.364000,0.400000,0.000000,-1.500000,20.160000,11.294000,18.570000,1.192000,0.000000,1559171842.527725
343060.599876,2055,3,5,34.592316,-112.433216,1593.245000,0.430000,-0.170000,-1.370000,20.219999,14.016000,18.615000,1.208000,0.000000,1559171842.725625
343060.799876,2055,3,5,34.592316,-112.433216,1593.204000,0.430000,-0.180000,-1.370000,20.219999,14.016000,18.639000,1.216000,0.000000,1559171842.922194
343060.999877,2055,3,5,34.592315,-112.433216,1592.893000,0.380000,0.020000,-1.070000,20.250000,14.037000,18.657000,1.200000,0.000000,1559171843.122605
343061.199878,2055,3,5,34.592314,-112.433215,1592.812000,0.250000,-0.060000,-1.090000,20.280001,14.058000,18.690001,1.248000,0.000000,1559171843.321867
343061.399878,2055,3,5,34.592315,-112.433215,1592.945000,0.390000,-0.070000,-1.360000,20.309999,14.079000,18.729000,1.272000,0.000000,1559171843.523358
343061.599879,2055,3,5,34.592314,-112.433215,1592.777000,0.130000,-0.220000,-1.130000,20.370001,14.120000,18.780001,1.248000,0.000000,1559171843.726190
343061.799880,2055,3,5,34.592313,-112.433215,1592.686000,0.300000,-0.090000,-1.220000,20.400000,14.141000,18.819000,1.272000,0.000000,1559171843.924063
343061.999880,2055,3,5,34.592312,-112.433215,1592.406000,0.180000,-0.240000,-0.920000,20.459999,14.182000,18.885000,1.272000,0.000000,1559171844.125685
343062.199881,2055,3,5,34.592312,-112.433215,1592.363000,0.360000,-0.080000,-1.090000,20.549999,14.245000,18.957001,1.328000,0.000000,1559171844.333494
343062.399882,2055,3,5,34.592312,-112.433215,1592.259000,0.320000,-0.140000,-1.080000,20.610001,14.286000,19.041000,1.352000,0.000000,1559171844.527718
343062.599882,2055,3,5,34.592312,-112.433215,1592.287000,0.340000,-0.050000,-1.200000,20.700001,14.349000,19.115999,1.344000,0.000000,1559171844.724345
343062.799883,2055,3,5,34.592311,-112.433214,1592.002000,0.230000,-0.090000,-1.030000,20.730000,14.370000,19.160999,1.312000,0.000000,1559171844.927295
343062.999884,2055,3,5,34.592310,-112.433214,1591.879000,0.340000,-0.180000,-1.060000,20.760000,14.390000,19.194000,1.296000,0.000000,1559171845.123829
343063.199884,2055,3,5,34.592310,-112.433214,1591.729000,0.410000,0.050000,-0.980000,20.790001,14.411000,19.218000,1.264000,0.000000,1559171845.325431
343063.399885,2055,3,5,34.592309,-112.433213,1591.518000,0.430000,0.070000,-0.860000,20.820000,14.432000,19.250999,1.264000,0.000000,1559171845.523304
343063.599886,2055,3,5,34.592309,-112.433213,1591.378000,0.320000,-0.050000,-0.740000,20.850000,14.453000,19.271999,1.280000,0.000000,1559171845.722476
343063.799886,2055,3,5,34.592309,-112.433213,1591.166000,0.250000,-0.090000,-0.720000,20.879999,14.474000,19.305000,1.288000,0.000000,1559171845.922838
343063.999887,2055,3,5,34.592309,-112.433213,1591.337000,0.410000,-0.270000,-1.170000,20.910000,14.494000,19.341000,1.304000,0.000000,1559171846.123178
343064.199888,2055,3,5,34.592308,-112.433213,1591.107000,0.430000,0.090000,-0.860000,20.940001,14.515000,19.374001,1.288000,0.000000,1559171846.322332
343064.399889,2055,3,5,34.592308,-112.433213,1590.985000,0.080000,-0.010000,-0.780000,20.969999,14.536000,19.398001,1.296000,0.000000,1559171846.522790
343064.599889,2055,3,5,34.592307,-112.433213,1590.963000,0.200000,-0.180000,-0.950000,20.969999,14.536000,19.413000,1.304000,0.000000,1559171846.723093
343064.799890,2055,3,5,34.592308,-112.433213,1591.000000,0.500000,0.050000,-1.150000,20.969999,14.536000,19.427999,1.280000,0.000000,1559171846.924671
343064.999891,2055,3,5,34.592307,-112.433213,1590.794000,0.320000,-0.040000,-0.880000,21.000000,14.475000,19.443001,1.264000,0.000000,1559171847.122582
343065.199891,2055,3,5,34.592307,-112.433213,1590.778000,0.110000,-0.100000,-0.990000,20.969999,14.454000,19.431000,1.248000,0.000000,1559171847.321670
343065.399892,2055,3,5,34.592306,-112.433213,1590.737000,0.060000,-0.130000,-1.010000,21.000000,14.475000,19.448999,1.224000,0.000000,1559171847.523312
343065.599893,2055,3,5,34.592306,-112.433213,1590.828000,0.470000,-0.070000,-1.280000,21.000000,14.475000,19.464001,1.256000,0.000000,1559171847.722455
343065.799893,2055,3,5,34.592305,-112.433213,1590.584000,0.130000,-0.160000,-0.980000,21.030001,14.495000,19.476000,1.200000,0.000000,1559171847.922910
343065.999894,2055,3,5,34.592305,-112.433213,1590.408000,0.140000,0.240000,-0.860000,21.030001,14.495000,19.493999,1.160000,0.000000,1559171848.123196
343066.199895,2055,3,5,34.592304,-112.433213,1590.264000,0.350000,0.080000,-0.810000,21.059999,14.516000,19.509001,1.240000,0.000000,1559171848.322292
343066.399895,2055,3,5,34.592303,-112.433213,1590.147000,0.040000,-0.170000,-0.760000,21.059999,14.516000,19.509001,1.224000,0.000000,1559171848.522740
343066.599896,2055,3,5,34.592303,-112.433213,1590.101000,0.230000,-0.040000,-0.920000,21.030001,14.495000,19.506001,1.264000,0.000000,1559171848.721827
343066.799897,2055,3,5,34.592303,-112.433214,1590.164000,0.420000,-0.220000,-1.030000,21.000000,14.475000,19.485001,1.248000,0.000000,1559171848.923445
343066.999897,2055,3,5,34.592303,-112.433215,1590.053000,0.260000,-0.240000,-0.890000,21.000000,14.475000,19.473000,1.232000,0.000000,1559171849.121289
343067.199898,2055,3,5,34.592303,-112.433215,1590.091000,0.180000,-0.350000,-0.850000,20.969999,14.454000,19.455000,1.200000,0.000000,1559171849.321693
343067.399899,2055,3,5,34.592303,-112.433216,1590.068000,0.070000,-0.190000,-0.840000,20.940001,14.433000,19.431000,1.208000,0.000000,1559171849.528815
343067.599900,2055,3,5,34.592301,-112.433216,1589.786000,0.130000,-0.090000,-0.350000,20.940001,14.433000,19.424999,1.256000,0.000000,1559171849.722471
343067.799900,2055,3,5,34.592301,-112.433217,1589.719000,-0.140000,-0.080000,-0.310000,20.910000,14.413000,19.403999,0.984000,0.000000,1559171849.921566
343067.999901,2055,3,5,34.592301,-112.433218,1589.792000,0.100000,-0.250000,-0.530000,20.879999,14.392000,19.377001,1.216000,0.000000,1559171850.123186
343068.199902,2055,3,5,34.592301,-112.433219,1589.857000,0.350000,0.010000,-0.740000,20.850000,14.371000,19.334999,1.248000,0.000000,1559171850.324808
343068.399902,2055,3,5,34.592300,-112.433219,1589.740000,0.000000,-0.240000,-0.660000,20.760000,14.309000,19.284000,1.160000,0.000000,1559171850.527689
343068.599903,2055,3,5,34.592300,-112.433220,1589.657000,-0.090000,-0.380000,-0.640000,20.730000,14.288000,19.233000,1.048000,0.000000,1559171850.726835
343068.799904,2055,3,5,34.592298,-112.433221,1589.478000,-0.140000,0.180000,-0.320000,20.670000,14.247000,19.200001,0.808000,0.000000,1559171850.927281
343068.999904,2055,3,5,34.592297,-112.433221,1589.255000,-0.170000,-0.070000,-0.120000,20.639999,14.226000,19.176001,0.528000,0.000000,1559171851.127558
343069.199905,2055,3,5,34.592297,-112.433222,1589.230000,0.110000,-0.030000,-0.490000,20.670000,14.247000,19.202999,1.312000,0.000000,1559171851.325423
343069.399906,2055,3,5,34.592296,-112.433222,1589.063000,0.010000,-0.160000,-0.430000,20.670000,14.247000,19.221001,1.224000,0.000000,1559171851.523274
343069.599906,2055,3,5,34.592296,-112.433223,1588.994000,0.210000,-0.050000,-0.530000,20.700001,14.268000,19.250999,1.344000,0.000000,1559171851.727432
343069.799907,2055,3,5,34.592295,-112.433223,1588.936000,0.190000,0.040000,-0.590000,20.730000,14.288000,19.281000,1.312000,0.000000,1559171851.926550
343069.999908,2055,3,5,34.592295,-112.433224,1588.690000,0.100000,-0.160000,-0.370000,20.760000,14.309000,19.311001,1.280000,0.000000,1559171852.123236
343070.199908,2055,3,5,34.592294,-112.433224,1588.777000,0.120000,0.000000,-0.630000,20.790001,14.330000,19.332001,1.312000,0.000000,1559171852.323591
343070.399909,2055,3,5,34.592294,-112.433225,1588.573000,0.160000,-0.010000,-0.540000,20.820000,14.351000,19.368000,1.320000,0.000000,1559171852.522762
343070.599910,2055,3,5,34.592293,-112.433226,1588.591000,0.080000,-0.270000,-0.670000,20.820000,14.351000,19.374001,1.232000,0.000000,1559171852.721856
343070.799911,2055,3,5,34.592293,-112.433226,1588.655000,0.280000,-0.020000,-0.890000,20.850000,14.371000,19.389000,1.280000,0.000000,1559171852.922173
343070.999911,2055,3,5,34.592293,-112.433227,1588.551000,0.030000,-0.130000,-0.680000,20.850000,14.371000,19.395000,1.208000,0.000000,1559171853.122466
343071.199912,2055,3,5,34.592293,-112.433228,1588.701000,0.170000,-0.020000,-0.840000,20.790001,14.330000,19.341000,1.200000,0.000000,1559171853.321695
343071.399913,2055,3,5,34.592292,-112.433228,1588.654000,0.030000,-0.060000,-0.630000,20.700001,14.268000,19.275000,1.128000,0.000000,1559171853.523283
343071.599913,2055,3,5,34.592291,-112.433229,1588.520000,0.030000,-0.100000,-0.490000,20.700001,14.268000,19.268999,1.144000,0.000000,1559171853.722453
343071.799914,2055,3,5,34.592291,-112.433229,1588.425000,0.200000,0.160000,-0.310000,20.639999,14.226000,19.218000,1.016000,0.000000,1559171853.925395
343071.999915,2055,3,5,34.592291,-112.433230,1588.571000,0.050000,-0.180000,-0.370000,20.580000,14.185000,19.170000,1.120000,0.000000,1559171854.121989
343072.199915,2055,3,5,34.592291,-112.433231,1588.743000,0.140000,-0.060000,-0.610000,20.520000,14.144000,19.118999,1.176000,0.000000,1559171854.323580
343072.399916,2055,3,5,34.592292,-112.433232,1589.057000,0.140000,-0.220000,-0.910000,20.490000,14.123000,19.073999,1.144000,0.000000,1559171854.531773
343072.599917,2055,3,5,34.592292,-112.433233,1589.193000,0.480000,0.010000,-0.920000,20.430000,14.082000,19.028999,1.120000,0.000000,1559171854.726818
343072.799917,2055,3,5,34.592292,-112.433234,1589.402000,0.450000,-0.110000,-1.030000,20.370001,14.040000,18.978001,1.128000,0.000000,1559171854.927281
343072.999918,2055,3,5,34.592293,-112.433234,1589.450000,0.460000,-0.020000,-0.870000,20.309999,13.999000,18.927000,1.088000,0.000000,1559171855.127681
343073.199919,2055,3,5,34.592292,-112.433235,1589.275000,0.260000,0.110000,-0.440000,20.250000,13.958000,18.875999,1.048000,0.000000,1559171855.325480
343073.399920,2055,3,5,34.592292,-112.433235,1589.286000,0.130000,-0.040000,-0.320000,20.190001,13.916000,18.830999,1.160000,0.000000,1559171855.523346
343073.599920,2055,3,5,34.592292,-112.433236,1589.361000,0.200000,0.000000,-0.340000,20.160000,13.896000,18.795000,1.184000,0.000000,1559171855.721189
343073.799921,2055,3,5,34.592292,-112.433237,1589.421000,-0.100000,-0.110000,-0.250000,20.129999,13.875000,18.756001,0.920000,0.000000,1559171855.921596
343073.999922,2055,3,5,34.592292,-112.433238,1589.595000,0.230000,-0.040000,-0.540000,20.100000,13.854000,18.735001,1.240000,0.000000,1559171856.121918
343074.199922,2055,3,5,34.592293,-112.433239,1589.834000,0.320000,0.100000,-0.650000,20.070000,13.834000,18.711000,1.192000,0.000000,1559171856.324747
343074.399923,2055,3,5,34.592293,-112.433239,1589.951000,0.160000,0.130000,-0.700000,20.040001,13.813000,18.687000,1.160000,0.000000,1559171856.521469
343074.599924,2055,3,5,34.592294,-112.433240,1590.323000,0.100000,-0.150000,-0.750000,19.950001,13.751000,18.603001,1.176000,0.000000,1559171856.724286
343074.799924,2055,3,5,34.592295,-112.433242,1590.764000,0.140000,-0.190000,-0.920000,19.860001,13.689000,18.521999,1.160000,0.000000,1559171856.922245
343074.999925,2055,3,5,34.592295,-112.433244,1591.177000,0.350000,-0.110000,-1.050000,19.770000,13.627000,18.434999,1.152000,0.000000,1559171857.122544
343075.199926,2055,3,5,34.592296,-112.433245,1591.418000,0.330000,0.050000,-0.930000,19.680000,13.565000,18.341999,1.104000,0.000000,1559171857.322872
343075.399926,2055,3,5,34.592297,-112.433246,1591.778000,0.300000,-0.100000,-1.070000,19.559999,13.482000,18.243000,1.088000,0.000000,1559171857.523268
343075.599927,2055,3,5,34.592297,-112.433247,1591.973000,0.250000,-0.170000,-0.960000,19.469999,13.420000,18.167999,1.088000,0.000000,1559171857.723661
343075.799928,2055,3,5,34.592297,-112.433248,1592.099000,0.310000,-0.090000,-1.050000,19.469999,13.420000,18.162001,1.120000,0.000000,1559171857.921491
343075.999929,2055,3,5,34.592297,-112.433248,1592.027000,0.320000,-0.220000,-0.750000,19.469999,13.420000,18.150000,1.112000,0.000000,1559171858.124457
343076.199929,2055,3,5,34.592297,-112.433249,1591.999000,0.230000,-0.100000,-0.540000,19.440001,13.399000,18.138000,1.152000,0.000000,1559171858.327293
343076.399930,2055,3,5,34.592297,-112.433250,1592.191000,0.170000,0.000000,-0.800000,19.440001,13.399000,18.125999,1.168000,0.000000,1559171858.527739
343076.599931,2055,3,5,34.592297,-112.433250,1592.343000,0.160000,-0.020000,-0.820000,19.410000,13.379000,18.117001,1.184000,0.000000,1559171858.726884
343076.799931,2055,3,5,34.592297,-112.433251,1592.343000,0.150000,-0.150000,-0.650000,19.410000,13.379000,18.105000,1.160000,0.000000,1559171858.928506
343076.999932,2055,3,5,34.592297,-112.433252,1592.481000,0.160000,-0.280000,-0.690000,19.410000,13.379000,18.096001,1.152000,0.000000,1559171859.127513
343077.199933,2055,3,5,34.592297,-112.433252,1592.519000,0.170000,0.080000,-0.600000,19.379999,13.358000,18.080999,1.152000,0.000000,1559171859.327863
343077.399933,2055,3,5,34.592297,-112.433254,1592.691000,0.100000,-0.260000,-0.520000,19.320000,13.317000,18.018000,1.112000,0.000000,1559171859.532819
343077.599934,2055,3,5,34.592297,-112.433255,1592.861000,-0.010000,-0.170000,-0.270000,19.230000,13.255000,17.945999,1.024000,0.000000,1559171859.727458
343077.799935,2055,3,5,34.592298,-112.433256,1593.095000,0.010000,0.020000,-0.340000,19.139999,13.193000,17.871000,1.128000,0.000000,1559171859.925368
343077.999935,2055,3,5,34.592298,-112.433257,1593.488000,0.200000,-0.170000,-0.680000,19.080000,13.151000,17.805000,1.184000,0.000000,1559171860.121900
343078.199936,2055,3,5,34.592298,-112.433258,1593.585000,0.240000,0.050000,-0.460000,19.020000,13.110000,17.742001,1.128000,0.000000,1559171860.323502
343078.399937,2055,3,5,34.592299,-112.433259,1593.826000,0.200000,0.230000,-0.590000,18.959999,13.068000,17.681999,1.064000,0.000000,1559171860.521352
343078.599938,2055,3,5,34.592299,-112.433260,1594.079000,0.190000,-0.400000,-0.690000,18.900000,13.027000,17.631001,1.112000,0.000000,1559171860.721756
343078.799938,2055,3,5,34.592300,-112.433261,1594.386000,0.300000,-0.010000,-0.810000,18.840000,12.986000,17.580000,1.176000,0.000000,1559171860.922126
343078.999939,2055,3,5,34.592301,-112.433262,1594.711000,0.310000,0.050000,-0.930000,18.780001,12.944000,17.535000,1.168000,0.000000,1559171861.122500
343079.199940,2055,3,5,34.592302,-112.433263,1595.085000,0.410000,-0.240000,-1.120000,18.750000,12.924000,17.499001,1.168000,0.000000,1559171861.321598
343079.399940,2055,3,5,34.592302,-112.433264,1595.245000,0.110000,-0.230000,-0.950000,18.719999,12.903000,17.472000,1.136000,0.000000,1559171861.523345
343079.599941,2055,3,5,34.592302,-112.433265,1595.511000,0.310000,-0.160000,-1.050000,18.690001,12.882000,17.451000,1.160000,0.000000,1559171861.722387
343079.799942,2055,3,5,34.592303,-112.433266,1595.662000,0.290000,-0.320000,-0.960000,18.660000,12.862000,17.433001,1.144000,0.000000,1559171861.922748
343079.999942,2055,3,5,34.592303,-112.433267,1595.912000,0.110000,-0.170000,-0.920000,18.660000,12.862000,17.421000,1.160000,0.000000,1559171862.123253
343080.199943,2055,3,5,34.592303,-112.433268,1596.017000,0.180000,-0.280000,-0.830000,18.660000,12.862000,17.424000,1.152000,0.000000,1559171862.327244
343080.399944,2055,3,5,34.592303,-112.433269,1595.982000,0.220000,-0.030000,-0.670000,18.690001,12.882000,17.441999,1.200000,0.000000,1559171862.526363
343080.599945,2055,3,5,34.592303,-112.433269,1596.090000,-0.050000,-0.150000,-0.630000,18.690001,12.882000,17.454000,1.144000,0.000000,1559171862.728123
343080.799945,2055,3,5,34.592303,-112.433270,1596.285000,0.240000,-0.130000,-0.750000,18.690001,12.882000,17.457001,1.232000,0.000000,1559171862.928486
343080.999946,2055,3,5,34.592304,-112.433270,1596.482000,0.350000,0.290000,-0.850000,18.690001,12.882000,17.459999,1.128000,0.000000,1559171863.127496
343081.199947,2055,3,5,34.592304,-112.433270,1596.464000,0.390000,-0.110000,-0.740000,18.690001,12.882000,17.462999,1.192000,0.000000,1559171863.327899
343081.399947,2055,3,5,34.592305,-112.433271,1596.507000,0.120000,-0.110000,-0.650000,18.690001,12.882000,17.459999,1.208000,0.000000,1559171863.526988
343081.599948,2055,3,5,34.592305,-112.433271,1596.647000,-0.080000,-0.050000,-0.380000,18.629999,12.841000,17.396999,1.088000,0.000000,1559171863.728609
343081.799949,2055,3,5,34.592305,-112.433273,1596.929000,0.090000,-0.200000,-0.550000,18.540001,12.707000,17.316000,1.168000,0.000000,1559171863.926464
343081.999949,2055,3,5,34.592306,-112.433273,1597.068000,0.100000,-0.080000,-0.590000,18.540001,12.707000,17.306999,1.200000,0.000000,1559171864.128102
343082.199950,2055,3,5,34.592306,-112.433273,1597.106000,0.250000,-0.070000,-0.640000,18.510000,12.687000,17.301001,1.216000,0.000000,1559171864.327210
343082.399951,2055,3,5,34.592306,-112.433274,1597.242000,0.120000,-0.180000,-0.680000,18.510000,12.687000,17.298000,1.192000,0.000000,1559171864.532130
343082.599952,2055,3,5,34.592306,-112.433274,1597.196000,0.100000,0.110000,-0.450000,18.510000,12.687000,17.301001,1.176000,0.000000,1559171864.726824
343082.799952,2055,3,5,34.592306,-112.433275,1597.250000,0.060000,-0.210000,-0.550000,18.540001,12.707000,17.309999,1.184000,0.000000,1559171864.927112
343082.999953,2055,3,5,34.592306,-112.433275,1597.277000,0.120000,-0.130000,-0.600000,18.570000,12.728000,17.330999,1.248000,0.000000,1559171865.127622
343083.199954,2055,3,5,34.592306,-112.433276,1597.197000,0.130000,-0.300000,-0.500000,18.629999,12.769000,17.385000,1.184000,0.000000,1559171865.326687
343083.399954,2055,3,5,34.592305,-112.433277,1597.127000,0.180000,-0.190000,-0.600000,18.660000,12.789000,17.430000,1.264000,0.000000,1559171865.528317
343083.599955,2055,3,5,34.592305,-112.433277,1596.970000,0.230000,-0.170000,-0.570000,18.719999,12.831000,17.469000,1.248000,0.000000,1559171865.727397
343083.799956,2055,3,5,34.592305,-112.433278,1597.030000,0.290000,-0.070000,-0.830000,18.750000,12.851000,17.504999,1.256000,0.000000,1559171865.927833
343083.999956,2055,3,5,34.592305,-112.433278,1596.959000,0.260000,-0.050000,-0.920000,18.780001,12.872000,17.532000,1.224000,0.000000,1559171866.126934
343084.199957,2055,3,5,34.592304,-112.433278,1596.585000,0.010000,-0.040000,-0.550000,18.809999,12.892000,17.565001,1.168000,0.000000,1559171866.328595
343084.399958,2055,3,5,34.592304,-112.433278,1596.520000,0.230000,-0.090000,-0.650000,18.840000,12.913000,17.586000,1.232000,0.000000,1559171866.526363
343084.599959,2055,3,5,34.592304,-112.433278,1596.473000,0.360000,-0.140000,-0.900000,18.840000,12.913000,17.604000,1.240000,0.000000,1559171866.728102
343084.799959,2055,3,5,34.592304,-112.433279,1596.438000,0.360000,-0.040000,-0.980000,18.870001,12.933000,17.622000,1.224000,0.000000,1559171866.928390
343084.999960,2055,3,5,34.592304,-112.433279,1596.279000,0.170000,-0.030000,-0.770000,18.900000,12.954000,17.639999,1.208000,0.000000,1559171867.128739
343085.199961,2055,3,5,34.592304,-112.433279,1596.165000,0.080000,-0.240000,-0.840000,18.900000,12.954000,17.660999,1.184000,0.000000,1559171867.326730
343085.399961,2055,3,5,34.592303,-112.433279,1595.910000,0.230000,0.070000,-0.740000,18.930000,12.974000,17.676001,1.192000,0.000000,1559171867.528316
343085.599962,2055,3,5,34.592303,-112.433279,1595.733000,0.180000,-0.280000,-0.670000,18.930000,12.974000,17.691000,1.184000,0.000000,1559171867.727384
343085.799963,2055,3,5,34.592302,-112.433280,1595.491000,0.010000,-0.150000,-0.520000,18.959999,12.995000,17.709000,1.168000,0.000000,1559171867.927719
343085.999963,2055,3,6,34.592302,-112.433280,1595.347000,-0.120000,-0.210000,-0.520000,18.959999,10.736000,17.709000,1.048000,0.000000,1559171868.130665
343086.199964,2055,3,6,34.592301,-112.433280,1595.100000,-0.080000,-0.120000,-0.400000,18.959999,10.736000,17.694000,1.048000,0.000000,1559171868.333471
343086.399965,2055,3,6,34.592301,-112.433280,1595.018000,0.290000,0.060000,-0.670000,18.959999,10.736000,17.697001,1.208000,0.000000,1559171868.532582
343086.599966,2055,3,5,34.592300,-112.433280,1594.665000,0.250000,-0.130000,-0.530000,18.959999,12.995000,17.715000,1.232000,0.000000,1559171868.729224
343086.799966,2055,3,5,34.592300,-112.433280,1594.409000,0.190000,0.040000,-0.480000,18.990000,13.016000,17.733000,1.256000,0.000000,1559171868.927182
343086.999967,2055,3,5,34.592300,-112.433280,1594.322000,0.220000,0.180000,-0.720000,19.020000,13.036000,17.757000,1.216000,0.000000,1559171869.128716
343087.199968,2055,3,5,34.592299,-112.433280,1594.114000,0.170000,-0.270000,-0.710000,19.049999,13.057000,17.781000,1.264000,0.000000,1559171869.326581
343087.399968,2055,3,5,34.592299,-112.433280,1594.068000,0.300000,-0.120000,-0.920000,19.049999,13.057000,17.805000,1.288000,0.000000,1559171869.533172
343087.599969,2055,3,5,34.592299,-112.433280,1594.020000,0.280000,-0.280000,-1.020000,19.080000,13.077000,17.832001,1.248000,0.000000,1559171869.727360
343087.799970,2055,3,5,34.592299,-112.433281,1593.982000,0.390000,-0.020000,-1.090000,19.139999,13.118000,17.865000,1.240000,0.000000,1559171869.927710
343087.999970,2055,3,5,34.592299,-112.433281,1593.906000,0.280000,-0.230000,-1.110000,19.170000,13.139000,17.895000,1.224000,0.000000,1559171870.126830
343088.199971,2055,3,5,34.592300,-112.433281,1593.935000,0.400000,0.000000,-1.230000,19.200001,13.160000,17.924999,1.216000,0.000000,1559171870.328430
343088.399972,2055,3,5,34.592300,-112.433281,1594.049000,0.400000,-0.050000,-1.520000,19.230000,13.180000,17.961000,1.208000,0.000000,1559171870.526420
343088.599973,2055,3,5,34.592300,-112.433281,1594.051000,0.270000,-0.290000,-1.500000,19.260000,13.201000,18.006001,1.184000,0.000000,1559171870.726717
343088.799973,2055,3,5,34.592300,-112.433281,1593.853000,0.400000,-0.190000,-1.460000,19.320000,13.242000,18.054001,1.176000,0.000000,1559171870.927178
343088.999974,2055,3,5,34.592300,-112.433282,1593.831000,0.470000,-0.420000,-1.570000,19.350000,13.262000,18.096001,1.168000,0.000000,1559171871.127630
343089.199975,2055,3,5,34.592299,-112.433282,1593.668000,0.460000,-0.280000,-1.500000,19.410000,13.303000,18.135000,1.168000,0.000000,1559171871.327847
343089.399975,2055,3,5,34.592298,-112.433282,1593.285000,0.470000,-0.040000,-1.380000,19.440001,13.324000,18.171000,1.160000,0.000000,1559171871.528176
343089.599976,2055,3,5,34.592298,-112.433282,1593.095000,0.280000,-0.280000,-1.270000,19.469999,13.345000,18.212999,1.176000,0.000000,1559171871.727418
343089.799977,2055,3,5,34.592298,-112.433282,1592.942000,0.550000,-0.060000,-1.390000,19.530001,13.276000,18.261000,1.200000,0.000000,1559171871.926550
343089.999978,2055,3,5,34.592298,-112.433282,1592.812000,0.530000,0.030000,-1.480000,19.559999,13.296000,18.309000,1.208000,0.000000,1559171872.129322
343090.199978,2055,3,5,34.592298,-112.433282,1592.615000,0.400000,-0.170000,-1.420000,19.620001,13.337000,18.348000,1.216000,0.000000,1559171872.327172
343090.399979,2055,3,5,34.592297,-112.433283,1592.474000,0.430000,-0.280000,-1.500000,19.620001,13.337000,18.375000,1.200000,0.000000,1559171872.527670
343090.599980,2055,3,5,34.592297,-112.433283,1592.154000,0.340000,-0.030000,-1.360000,19.650000,13.358000,18.408001,1.184000,0.000000,1559171872.730446
343090.799980,2055,3,5,34.592296,-112.433283,1591.777000,0.320000,-0.200000,-1.230000,19.680000,13.378000,18.438000,1.200000,0.000000,1559171872.933458
343090.999981,2055,3,5,34.592295,-112.433283,1591.428000,0.140000,-0.100000,-1.010000,19.709999,13.398000,18.465000,1.208000,0.000000,1559171873.132443
343091.199982,2055,3,5,34.592294,-112.433283,1591.191000,0.240000,-0.040000,-1.110000,19.740000,13.419000,18.489000,1.232000,0.000000,1559171873.331540
343091.399982,2055,3,6,34.592293,-112.433282,1590.831000,0.160000,-0.050000,-1.010000,19.709999,11.161000,18.465000,1.176000,0.000000,1559171873.532031
343091.599983,2055,3,6,34.592292,-112.433282,1590.395000,0.090000,-0.220000,-0.720000,19.740000,11.178000,18.483000,1.184000,0.000000,1559171873.732319
343091.799984,2055,3,6,34.592290,-112.433282,1589.931000,0.080000,0.000000,-0.470000,19.740000,11.178000,18.497999,1.224000,0.000000,1559171873.932687
343091.999985,2055,3,6,34.592290,-112.433283,1589.760000,0.150000,-0.440000,-0.730000,19.770000,11.195000,18.504000,1.152000,0.000000,1559171874.133061
343092.199985,2055,3,6,34.592289,-112.433284,1589.583000,0.290000,-0.280000,-0.960000,19.770000,11.195000,18.513000,1.232000,0.000000,1559171874.332157
