gpstime,week,gpsfix,numsats,lat,lon,alt,velx,vely,velz,nacc,eacc,vacc,sacc,tacc,timestamp
348301.799652,2055,3,10,34.59223520,-112.43327180,1556.465,0.080,-0.100,0.060,11.340,9.104,10.002,0.440,0.00000000700,1559177083.943824053
348301.999653,2055,3,9,34.59223580,-112.43327250,1556.295,0.010,0.230,0.090,11.370,10.701,10.029,0.384,0.00000000700,1559177084.143073559
348302.199654,2055,3,9,34.59223630,-112.43327300,1556.161,0.110,-0.020,0.190,11.400,10.729,10.053,0.416,0.00000000700,1559177084.342083931
348302.399655,2055,3,9,34.59223690,-112.43327380,1555.994,0.150,-0.070,0.490,11.430,10.758,10.074,0.432,0.00000000700,1559177084.543704748
348302.599656,2055,3,9,34.59223760,-112.43327490,1555.765,0.150,-0.220,0.570,11.460,10.786,10.095,0.440,0.00000000700,1559177084.744094133
348302.799657,2055,3,9,34.59223850,-112.43327610,1555.500,0.140,-0.050,0.220,11.460,10.786,10.113,0.416,0.00000000700,1559177084.943218470
348302.999658,2055,3,9,34.59223920,-112.43327680,1555.331,0.060,-0.010,0.100,11.490,10.814,10.131,0.416,0.00000000700,1559177085.142322302
348303.199659,2055,3,9,34.59223950,-112.43327720,1555.232,0.050,-0.020,0.180,11.520,10.842,10.152,0.424,0.00000000700,1559177085.343945742
348303.399660,2055,3,9,34.59224000,-112.43327790,1555.024,0.100,-0.050,0.420,11.550,10.871,10.173,0.432,0.00000000700,1559177085.543071270
348303.599661,2055,3,9,34.59224010,-112.43327800,1554.976,0.050,0.010,0.240,11.550,10.871,10.191,0.408,0.00000000700,1559177085.742345095
348303.799662,2055,3,9,34.59224040,-112.43327840,1554.898,-0.020,-0.040,0.010,11.580,10.899,10.212,0.384,0.00000000700,1559177085.943833113
348303.999663,2055,3,9,34.59224050,-112.43327870,1554.877,0.040,-0.060,-0.050,11.610,10.927,10.233,0.320,0.00000000700,1559177086.142967939
348304.199664,2055,3,9,34.59224070,-112.43327890,1554.802,0.030,0.050,-0.040,11.640,10.955,10.257,0.392,0.00000000700,1559177086.347076416
348304.399665,2055,3,9,34.59224140,-112.43327940,1554.595,0.080,0.000,0.230,11.670,10.984,10.278,0.424,0.00000000700,1559177086.546208143
348304.599666,2055,3,9,34.59224200,-112.43327970,1554.380,0.210,0.040,0.420,11.700,11.012,10.296,0.408,0.00000000700,1559177086.744091749
348304.799667,2055,3,9,34.59224250,-112.43328020,1554.209,0.160,-0.350,0.290,11.700,11.012,10.317,0.448,0.00000000700,1559177086.931803226
348304.999668,2055,3,9,34.59224270,-112.43328060,1554.131,0.000,-0.020,-0.030,11.730,11.040,10.335,0.360,0.00000000700,1559177087.144965649
348305.199669,2055,3,9,34.59224280,-112.43328060,1554.068,-0.020,0.150,-0.100,11.760,11.068,10.356,0.440,0.00000000700,1559177087.342714071
348305.399670,2055,3,9,34.59224290,-112.43328060,1553.973,0.000,0.000,0.160,11.760,11.068,10.374,0.416,0.00000000700,1559177087.543067694
348305.599671,2055,3,9,34.59224300,-112.43328080,1553.889,0.070,-0.160,0.290,11.790,11.096,10.395,0.456,0.00000000700,1559177087.743471861
348305.799672,2055,3,9,34.59224310,-112.43328100,1553.810,0.070,-0.040,0.090,11.820,11.125,10.413,0.424,0.00000000700,1559177087.943825245
348305.999673,2055,3,9,34.59224360,-112.43328120,1553.636,0.050,0.130,0.070,11.820,11.125,10.434,0.352,0.00000000700,1559177088.142948627
348306.199674,2055,3,9,34.59224380,-112.43328110,1553.535,-0.010,-0.010,-0.020,11.850,11.153,10.455,0.392,0.00000000700,1559177088.342104435
348306.399675,2055,3,9,34.59224400,-112.43328080,1553.455,-0.040,0.130,-0.120,11.880,11.181,10.476,0.464,0.00000000700,1559177088.539942741
348306.599676,2055,3,9,34.59224390,-112.43328050,1553.419,-0.100,-0.100,0.060,11.910,11.209,10.491,0.344,0.00000000700,1559177088.741645575
348306.799676,2055,3,9,34.59224380,-112.43328010,1553.365,0.020,0.000,0.170,11.910,11.209,10.509,0.424,0.00000000700,1559177088.943230152
348306.999677,2055,3,9,34.59224410,-112.43328030,1553.180,0.040,-0.030,0.120,11.940,11.238,10.524,0.448,0.00000000700,1559177089.142338276
348307.199678,2055,3,9,34.59224430,-112.43328030,1553.057,-0.030,0.060,-0.140,11.940,11.238,10.539,0.456,0.00000000700,1559177089.343943834
348307.399679,2055,3,10,34.59224430,-112.43327990,1553.013,-0.150,0.220,-0.370,11.970,9.610,10.551,0.464,0.00000000700,1559177089.541821957
348307.599680,2055,3,10,34.59224420,-112.43327960,1552.970,-0.130,0.150,-0.150,11.970,9.610,10.569,0.448,0.00000000700,1559177089.743474245
348307.799681,2055,3,10,34.59224430,-112.43327930,1552.915,0.060,0.100,-0.060,12.000,9.634,10.584,0.392,0.00000000700,1559177089.943842173
348307.999682,2055,3,10,34.59224420,-112.43327890,1552.902,-0.010,0.180,-0.080,12.030,9.658,10.602,0.448,0.00000000700,1559177090.143097878
348308.199683,2055,3,10,34.59224410,-112.43327850,1552.877,-0.090,0.130,-0.240,12.030,9.658,10.620,0.456,0.00000000800,1559177090.342079878
348308.399684,2055,3,10,34.59224380,-112.43327790,1552.906,-0.190,0.210,-0.370,12.060,9.682,10.635,0.448,0.00000000800,1559177090.543692112
348308.599685,2055,3,10,34.59224350,-112.43327750,1552.906,-0.110,0.060,-0.290,12.060,9.682,10.653,0.440,0.00000000800,1559177090.742841959
348308.799686,2055,3,10,34.59224340,-112.43327730,1552.857,-0.080,0.070,-0.020,12.090,9.706,10.671,0.376,0.00000000800,1559177090.943197966
348308.999687,2055,3,10,34.59224340,-112.43327710,1552.781,-0.030,0.010,0.030,12.090,9.706,10.683,0.288,0.00000000800,1559177091.142315865
348309.199688,2055,3,10,34.59224360,-112.43327710,1552.701,0.010,0.060,-0.240,12.120,9.730,10.698,0.424,0.00000000800,1559177091.345172644
348309.399689,2055,3,10,34.59224370,-112.43327680,1552.697,-0.100,0.130,-0.550,12.120,9.730,10.713,0.440,0.00000000800,1559177091.543103456
348309.599690,2055,3,10,34.59224360,-112.43327650,1552.726,-0.170,0.250,-0.580,12.150,9.754,10.731,0.448,0.00000000800,1559177091.742295980
348309.799691,2055,3,10,34.59224340,-112.43327600,1552.761,-0.130,0.160,-0.380,12.180,9.778,10.749,0.456,0.00000000800,1559177091.943836451
348309.999692,2055,3,10,34.59224350,-112.43327570,1552.743,-0.060,0.140,-0.250,12.180,9.778,10.767,0.448,0.00000000800,1559177092.142946243
348310.199693,2055,3,10,34.59224330,-112.43327540,1552.762,-0.160,0.100,-0.410,12.210,9.802,10.785,0.440,0.00000000800,1559177092.342064857
348310.399694,2055,3,10,34.59224330,-112.43327520,1552.746,-0.130,0.220,-0.480,12.240,9.826,10.803,0.456,0.00000000800,1559177092.543689013
348310.599695,2055,3,10,34.59224330,-112.43327470,1552.713,-0.260,0.340,-0.590,12.240,9.826,10.821,0.464,0.00000000800,1559177092.744089365
348310.799696,2055,3,10,34.59224330,-112.43327430,1552.674,-0.170,0.280,-0.570,12.270,9.851,10.839,0.456,0.00000000800,1559177092.943217516
348310.999697,2055,3,10,34.59224350,-112.43327410,1552.551,-0.090,0.190,-0.340,12.270,9.851,10.851,0.448,0.00000000800,1559177093.146176100
348311.199698,2055,3,10,34.59224400,-112.43327430,1552.352,0.040,-0.010,-0.010,12.300,9.875,10.866,0.288,0.00000000800,1559177093.342707872
348311.399699,2055,3,10,34.59224430,-112.43327430,1552.193,-0.070,0.190,-0.100,12.300,9.875,10.881,0.448,0.00000000800,1559177093.545565128
348311.599700,2055,3,10,34.59224430,-112.43327410,1552.133,-0.120,0.040,-0.390,12.330,9.899,10.899,0.440,0.00000000800,1559177093.743464231
348311.799701,2055,3,10,34.59224420,-112.43327390,1552.125,-0.150,0.180,-0.620,12.360,9.923,10.920,0.464,0.00000000800,1559177093.943857908
348311.999702,2055,3,10,34.59224420,-112.43327350,1552.090,-0.100,0.240,-0.350,12.390,9.947,10.938,0.472,0.00000000800,1559177094.146670341
348312.199703,2055,3,9,34.59224440,-112.43327330,1551.964,-0.040,0.030,-0.100,12.390,9.037,10.953,0.456,0.00000000800,1559177094.344547510
348312.399704,2055,3,9,34.59224440,-112.43327310,1551.907,0.030,0.080,-0.130,12.420,9.059,10.971,0.456,0.00000000800,1559177094.542420864
348312.599705,2055,3,9,34.59224440,-112.43327270,1551.882,-0.060,0.190,-0.240,12.420,9.059,10.989,0.480,0.00000000800,1559177094.745432377
348312.799706,2055,3,9,34.59224430,-112.43327230,1551.838,-0.120,0.070,-0.300,12.450,9.081,11.004,0.464,0.00000000800,1559177094.941950321
348312.999707,2055,3,9,34.59224410,-112.43327210,1551.808,-0.190,0.090,-0.370,12.480,9.103,11.019,0.456,0.00000000800,1559177095.143580437
348313.199708,2055,3,9,34.59224390,-112.43327180,1551.748,-0.190,0.220,-0.320,12.480,9.103,11.031,0.464,0.00000000800,1559177095.343945503
348313.399709,2055,3,9,34.59224350,-112.43327120,1551.764,-0.170,0.210,-0.220,12.480,9.103,11.040,0.448,0.00000000800,1559177095.543064833
348313.599710,2055,3,9,34.59224320,-112.43327090,1551.718,-0.050,0.030,-0.060,12.510,9.125,11.055,0.440,0.00000000800,1559177095.742194176
348313.799711,2055,3,9,34.59224310,-112.43327060,1551.701,0.000,0.090,-0.040,12.540,9.147,11.076,0.448,0.00000000800,1559177095.943818092
