compx,compy,compz,accelx,accely,accelz,gyrox,gyroy,gyroz,temp,baro,timestamp
-0.0000,0.2715,0.3618,2.394,3.215,-12.970,1.981674,0.692681,-2.595317,32.2,83.980,1559177268.718948126
-0.1387,0.3578,0.2706,2.922,1.719,-6.698,0.849226,-2.571937,1.119815,32.2,83.989,1559177268.861732244
-0.1150,0.3622,0.2802,2.370,1.400,-8.559,0.658731,-2.725364,1.191468,32.2,83.976,1559177268.896518230
-0.0967,0.3712,0.2888,1.711,1.098,-9.438,0.704051,-2.528735,1.295963,32.2,83.976,1559177268.931868076
-0.0763,0.3768,0.2905,0.560,1.153,-9.140,0.469488,-2.059815,1.655059,32.2,83.976,1559177268.967361689
-0.0537,0.3836,0.2933,-0.566,0.593,-8.678,0.294882,-1.755593,2.109628,32.2,83.976,1559177269.002918243
-0.0376,0.3869,0.2966,-0.625,0.354,-8.783,0.092506,-1.675537,2.293274,32.2,83.989,1559177269.038848400
-0.0128,0.3902,0.3007,-1.658,-0.210,-8.485,-0.123378,-1.726437,2.473493,32.2,83.993,1559177269.074972153
0.0098,0.3901,0.3062,-1.608,0.083,-9.033,-0.718027,-1.563908,2.663249,32.2,83.989,1559177269.111529350
0.0303,0.3877,0.3051,-1.890,0.338,-10.061,-0.878318,-1.143614,3.002373,32.2,83.989,1559177269.148492813
0.0508,0.3807,0.3107,-2.913,0.360,-10.587,-1.209681,-0.845477,3.123404,32.2,83.976,1559177269.186253071
0.0724,0.3727,0.3108,-3.628,0.386,-10.715,-1.244152,-0.798525,3.111844,32.2,83.989,1559177269.224762678
0.0875,0.3657,0.3113,-4.002,0.649,-10.927,-1.202521,-0.867628,2.934977,32.2,83.989,1559177269.263218164
0.1048,0.3542,0.3103,-3.750,1.443,-11.616,-0.989882,-0.732253,2.929516,32.2,83.976,1559177269.302015781
0.1199,0.3496,0.3067,-4.088,1.984,-11.408,-0.660347,-0.466914,3.075607,32.2,83.989,1559177269.341083527
0.1308,0.3404,0.3047,-4.928,1.377,-12.527,-0.718150,-0.263171,3.189032,32.2,83.976,1559177269.380132675
0.1470,0.3335,0.2997,-5.655,1.188,-13.700,-1.016231,-0.176869,3.260751,32.2,83.989,1559177269.419582129
0.1589,0.3243,0.2976,-6.120,1.716,-14.367,-1.082342,-0.098494,3.332571,32.2,83.989,1559177269.459297657
0.1708,0.3163,0.2941,-5.732,2.298,-13.957,-0.821336,-0.090607,3.425359,32.2,83.986,1559177269.499028206
0.1880,0.3082,0.2931,-5.732,2.059,-14.383,-0.685919,-0.103982,3.269664,32.2,83.976,1559177269.538954020
0.2021,0.3013,0.2869,-5.329,2.503,-14.748,-0.401655,-0.206198,3.130073,32.2,83.989,1559177269.578585148
0.2118,0.2944,0.2795,-5.557,2.514,-15.210,-0.242530,-0.228265,2.937762,32.2,83.986,1559177269.618010759
0.2279,0.2920,0.2772,-5.866,2.265,-15.490,-0.246900,-0.127193,2.852793,32.2,83.986,1559177269.657679319
0.2409,0.2851,0.2751,-4.797,3.050,-15.101,-0.472717,0.053925,2.860715,32.2,84.002,1559177269.696997881
0.2528,0.2782,0.2730,-4.007,4.148,-12.186,-0.017579,0.172814,3.060034,32.2,83.989,1559177269.736573935
0.2658,0.2702,0.2695,-3.391,4.322,-12.053,0.953434,0.480072,3.493172,32.2,83.989,1559177269.776029825
0.2798,0.2633,0.2687,-3.793,3.905,-12.141,0.273804,0.729136,3.193768,32.2,83.989,1559177269.815356970
0.2852,0.2575,0.2724,-3.952,3.377,-12.643,0.154999,0.906944,3.078229,32.2,83.989,1559177269.854525089
0.2939,0.2484,0.2746,-4.074,3.115,-13.460,0.147830,1.106482,2.977991,32.2,83.989,1559177269.893186092
0.2983,0.2369,0.2784,-3.458,3.181,-13.175,0.387507,1.278776,2.889563,32.2,83.973,1559177269.931408405
0.3016,0.2335,0.2891,-3.443,2.438,-11.184,0.842475,1.340761,2.705812,32.2,83.986,1559177269.969613552
0.3006,0.2266,0.2959,-3.384,1.604,-11.035,1.019270,1.372797,2.451674,32.2,83.989,1559177270.007703304
0.2974,0.2232,0.3056,-3.198,1.185,-12.794,0.953590,1.689509,2.293221,32.2,83.973,1559177270.045681953
0.2921,0.2210,0.3099,-2.633,1.144,-13.025,0.778759,2.083712,2.220056,32.2,83.986,1559177270.083456755
0.2857,0.2165,0.3212,-2.684,1.224,-12.801,0.704036,2.360899,2.133714,32.2,83.986,1559177270.121143103
0.2728,0.2165,0.3328,-2.556,0.731,-12.594,0.939461,2.233715,2.009070,32.2,83.999,1559177270.158724785
0.2620,0.2154,0.3402,-2.528,0.011,-11.903,0.959405,1.950125,1.807453,32.2,83.989,1559177270.196146250
0.2894,0.2917,0.3106,-1.775,-2.480,-11.758,-0.229229,-1.790611,-1.088862,32.2,83.983,1559177270.347948551
0.2959,0.2928,0.3021,-1.959,-2.730,-11.507,-0.456059,-1.640601,-1.172383,32.2,83.995,1559177270.386325598
0.3002,0.2951,0.2978,-1.856,-2.326,-10.898,-0.852764,-1.337717,-1.280365,32.2,83.983,1559177270.424840689
0.3045,0.2928,0.2961,-2.325,-1.379,-10.708,-0.757509,-1.060856,-1.206475,32.2,83.983,1559177270.463317871
0.3066,0.2939,0.2865,-2.751,-1.787,-10.930,-0.569496,-1.069460,-1.181205,32.2,83.995,1559177270.502085209
0.3044,0.2916,0.2825,-2.989,-1.789,-12.150,-0.992170,-1.084293,-1.361430,32.2,83.986,1559177270.541003942
0.3066,0.2893,0.2824,-2.830,-1.211,-12.592,-1.252114,-0.795007,-1.434593,32.2,83.983,1559177270.579855204
0.3034,0.2916,0.2812,-2.824,-0.644,-11.506,-1.255506,-0.642519,-1.442508,32.2,83.983,1559177270.618761539
0.3002,0.2882,0.2814,-2.750,-0.269,-9.918,-1.213859,-0.745262,-1.591398,32.2,83.983,1559177270.657568693
0.2980,0.2848,0.2815,-2.711,0.338,-10.784,-1.255015,-0.709249,-1.699261,32.2,83.983,1559177270.696292877
0.2937,0.2848,0.2803,-2.996,0.434,-12.072,-1.350466,-0.463614,-1.639936,32.2,83.983,1559177270.734765053
0.2862,0.2826,0.2807,-3.465,0.433,-12.393,-1.352656,-0.284235,-1.659109,32.2,83.995,1559177270.773298740
0.2808,0.2804,0.2810,-3.088,1.423,-12.113,-1.131741,-0.284361,-1.846566,32.2,83.979,1559177270.811592579
0.2754,0.2815,0.2868,-2.270,1.943,-11.870,-0.897499,-0.401593,-1.876080,32.2,83.970,1559177270.849717855
0.2657,0.2827,0.2846,-2.398,2.093,-12.502,-0.612374,-0.264834,-1.922711,32.2,83.983,1559177270.888102770
0.2636,0.2839,0.2847,-2.989,1.764,-12.176,-0.652165,-0.061410,-1.931103,32.2,83.995,1559177270.926588058
0.2507,0.2816,0.2895,-3.125,1.832,-12.302,-0.647225,0.096056,-1.966565,32.2,83.983,1559177270.964870930
0.2410,0.2851,0.2887,-3.011,2.185,-12.067,-0.539152,0.068811,-2.079773,32.2,83.983,1559177271.003146410
0.2324,0.2852,0.3041,-2.503,2.726,-11.439,-0.276127,-0.004144,-2.144247,32.2,83.979,1559177271.041330814
0.2226,0.2886,0.2952,-2.474,2.438,-11.311,-0.047221,0.059855,-2.159809,32.2,83.983,1559177271.079712629
0.2086,0.2921,0.3041,-2.433,2.619,-11.745,-0.040068,0.261623,-2.125801,32.2,83.995,1559177271.118479013
0.1968,0.2910,0.3061,-2.418,2.709,-11.486,-0.093851,0.497667,-2.064746,32.2,83.979,1559177271.157461643
0.1860,0.2934,0.3095,-2.528,2.693,-11.043,-0.065992,0.668722,-2.024528,32.2,83.983,1559177271.196523190
0.1731,0.2934,0.3156,-2.481,2.660,-10.642,0.027774,0.698342,-2.044596,32.2,83.995,1559177271.235501528
0.1591,0.2947,0.3178,-2.357,2.615,-10.864,0.137791,0.629723,-2.050870,32.2,83.983,1559177271.274246931
0.1451,0.2981,0.3186,-2.149,2.626,-11.262,0.172669,0.581040,-2.096287,32.2,83.970,1559177271.312667608
0.1289,0.3005,0.3277,-1.757,3.062,-10.867,0.097163,0.651177,-2.074831,32.2,83.992,1559177271.350970268
0.1214,0.3005,0.3294,-1.262,3.250,-10.636,0.143557,0.776187,-2.029779,32.2,83.992,1559177271.389437675
0.1053,0.2983,0.3357,-1.240,3.280,-10.317,0.169586,0.671377,-2.001351,32.2,83.966,1559177271.427695274
0.0913,0.3030,0.3366,-0.862,3.153,-9.447,0.303755,0.423930,-2.047328,32.2,83.979,1559177271.465689898
0.0837,0.3030,0.3411,-0.460,3.307,-9.402,0.568413,0.095104,-2.066478,32.2,83.979,1559177271.503539085
0.0773,0.3042,0.3455,-0.629,3.281,-9.213,0.725433,-0.109789,-2.021749,32.2,83.983,1559177271.541000605
0.0686,0.3065,0.3446,-0.136,3.374,-8.507,0.734498,-0.189267,-1.956074,32.2,83.979,1559177271.578127146
0.0643,0.3088,0.3449,0.451,3.739,-7.629,0.631235,-0.303586,-1.787253,32.2,83.979,1559177271.615016222
0.0632,0.3157,0.3477,0.882,3.914,-7.639,0.557824,-0.352317,-1.615148,32.2,83.979,1559177271.652209759
0.3038,0.2346,0.2958,-3.621,0.364,-11.952,0.693189,1.008210,1.466141,32.2,83.973,1559177271.800296783
0.3006,0.2323,0.3014,-3.535,-0.097,-11.912,0.890237,1.006471,1.388752,32.2,83.989,1559177271.836869955
0.3006,0.2312,0.3041,-3.393,-0.360,-12.136,0.822270,1.072749,1.243054,32.2,83.989,1559177271.873489141
0.2941,0.2347,0.3099,-3.078,-0.858,-12.346,0.692695,1.178442,1.122338,32.2,84.002,1559177271.910730600
0.2909,0.2335,0.3183,-3.107,-1.286,-12.494,0.762603,1.238458,0.969961,32.2,83.976,1559177271.947910309
0.2834,0.2347,0.3241,-3.114,-1.629,-12.709,0.881273,1.158836,0.796861,32.2,83.985,1559177271.985199451
0.2812,0.2381,0.3284,-1.915,-1.416,-11.878,0.800940,1.094301,0.690341,32.2,83.989,1559177272.022717714
0.2694,0.2450,0.3359,-1.442,-1.194,-11.460,0.992376,1.225330,0.538548,32.2,83.989,1559177272.060584068
0.2661,0.2485,0.3388,-1.954,-1.520,-12.430,1.144179,1.311567,0.382620,32.2,83.989,1559177272.098714352
0.2553,0.2554,0.3394,-2.078,-2.072,-12.319,1.461581,1.391395,0.378560,32.2,83.985,1559177272.137306213
0.2466,0.2634,0.3441,-1.869,-2.722,-11.371,1.582827,1.342303,0.218691,32.2,83.989,1559177272.176289797
0.2358,0.2794,0.3448,-2.036,-3.169,-10.773,1.561648,1.359071,-0.050653,32.2,83.989,1559177272.215366840
0.2260,0.2875,0.3454,-1.361,-3.323,-9.970,1.350846,1.373149,-0.401837,32.2,83.976,1559177272.254451990
0.2098,0.3024,0.3464,-0.763,-3.126,-9.529,1.408542,1.451880,-0.532895,32.2,83.989,1559177272.293174267
0.1989,0.3127,0.3457,-0.563,-3.109,-9.656,1.578139,1.647846,-0.522656,32.2,83.976,1559177272.331779480
0.1816,0.3230,0.3467,-0.488,-3.268,-10.070,1.645671,1.748889,-0.596894,32.2,83.973,1559177272.370073318
0.1632,0.3380,0.3424,-0.610,-3.903,-8.252,1.748623,1.588063,-0.776301,32.2,83.973,1559177272.408078194
0.1491,0.3494,0.3378,-0.407,-4.100,-8.036,1.583232,1.381871,-1.059174,32.2,83.989,1559177272.445677996
0.1361,0.3632,0.3304,-0.280,-3.753,-8.453,1.608269,1.266647,-1.225115,32.2,83.973,1559177272.482972383
0.1166,0.3747,0.3261,0.110,-3.229,-8.139,1.878204,1.099594,-1.381670,32.2,83.985,1559177272.519781113
0.1046,0.3885,0.3174,0.302,-3.544,-7.432,1.913244,1.040353,-1.475584,32.2,83.985,1559177272.556222916
0.0862,0.3977,0.3075,0.553,-3.565,-6.639,1.744409,1.148818,-1.450529,32.2,83.973,1559177272.592676640
0.0678,0.4115,0.2991,0.807,-3.387,-5.910,1.667728,1.035505,-1.494664,32.2,83.985,1559177272.628955364
0.0591,0.4161,0.2887,1.184,-3.411,-5.541,1.664112,0.772059,-1.702419,32.2,83.976,1559177272.665207148
0.0365,0.4219,0.2818,1.675,-3.191,-5.860,1.802711,0.541478,-1.847603,32.2,83.985,1559177272.701524734
0.0256,0.4322,0.2689,2.118,-2.860,-6.416,1.887189,0.486977,-1.766176,32.2,83.985,1559177272.737664223
0.0115,0.4380,0.2575,2.425,-2.716,-4.884,1.914902,0.524472,-1.778003,32.2,83.989,1559177272.773971558
-0.0047,0.4449,0.2475,2.886,-2.490,-4.400,1.720852,0.392363,-1.916188,32.2,83.973,1559177272.810010195
-0.0220,0.4507,0.2349,2.615,-2.352,-4.791,1.543542,0.152811,-2.106278,32.2,83.985,1559177272.846177101
-0.0350,0.4496,0.2288,2.935,-3.195,-5.197,1.121658,-0.132669,-2.558840,32.2,83.973,1559177272.882406950
-0.0511,0.4474,0.2174,3.149,-1.248,-5.252,1.694183,-0.205516,-2.366154,32.2,83.976,1559177272.918354034
-0.0663,0.4487,0.2032,3.237,-2.041,-4.829,1.951993,-0.384624,-2.304285,32.2,83.973,1559177272.954202890
-0.0781,0.4476,0.1971,3.096,-1.634,-3.575,1.935234,-0.649035,-2.418912,32.2,83.985,1559177272.990166903
-0.0910,0.4431,0.1882,2.974,-1.596,-3.574,1.624076,-1.059916,-2.477201,32.2,83.973,1559177273.026293039
-0.1061,0.4409,0.1890,2.862,-1.230,-4.100,1.258747,-1.264087,-2.437594,32.2,83.985,1559177273.062531471
-0.1147,0.4329,0.1854,3.234,-0.968,-5.151,1.153729,-1.353719,-2.212202,32.2,83.985,1559177273.098799706
-0.1233,0.4273,0.1844,3.489,-0.029,-5.911,1.115784,-1.311249,-2.064984,32.2,83.985,1559177273.135271788
-0.1319,0.4239,0.1862,3.510,0.646,-6.068,1.324067,-1.475993,-1.926690,32.2,83.973,1559177273.171555042
-0.1351,0.4194,0.1850,3.279,0.490,-6.194,1.841476,-1.755704,-1.644722,32.2,83.973,1559177273.208099365
-0.1372,0.4194,0.1851,3.528,0.444,-5.970,1.659983,-2.035133,-1.528521,32.2,83.973,1559177273.244833231
0.2470,0.3319,0.2560,-4.268,0.170,-13.022,0.576870,0.442496,2.003517,32.1,83.995,1559177273.393411398
0.2546,0.3318,0.2556,-4.184,-0.312,-13.568,0.249296,0.760074,1.951862,32.1,83.995,1559177273.431329727
0.2600,0.3295,0.2553,-3.791,-0.437,-13.386,0.510825,0.828190,1.834775,32.1,83.995,1559177273.469271421
0.2675,0.3260,0.2548,-3.958,-0.938,-13.257,0.595463,0.908948,1.631492,32.1,83.995,1559177273.507386923
0.2707,0.3272,0.2574,-3.381,-0.895,-13.467,0.423567,1.210105,1.517821,32.1,83.995,1559177273.545823336
0.2719,0.3215,0.2627,-3.268,-0.787,-14.100,0.388249,1.733290,1.582116,32.1,83.969,1559177273.584134579
0.2708,0.3215,0.2682,-3.241,-1.686,-14.493,0.536436,1.991488,1.605430,32.1,83.982,1559177273.622649670
0.2687,0.3226,0.2765,-3.377,-2.695,-13.982,0.558003,2.251718,1.338038,32.1,83.982,1559177273.661298752
0.2612,0.3204,0.2837,-3.599,-3.628,-14.358,0.518213,2.426818,1.054863,32.1,83.992,1559177273.699921131
0.2526,0.3238,0.2911,-3.633,-4.228,-14.508,0.497268,2.621010,0.770377,32.1,83.969,1559177273.738615513
0.2418,0.3250,0.3012,-3.413,-4.406,-13.758,0.786490,2.871186,0.489964,32.1,83.992,1559177273.777320623
0.2192,0.3297,0.3066,-2.986,-5.227,-12.950,1.118644,2.958938,0.365983,32.1,83.992,1559177273.815983534
0.2041,0.3343,0.3088,-2.537,-5.823,-11.906,1.595607,2.798773,0.091042,32.1,83.969,1559177273.854888439
0.1857,0.3515,0.3113,-2.503,-6.520,-11.074,1.615619,2.574609,-0.478132,32.1,83.995,1559177273.894082546
0.1640,0.3642,0.3126,-2.440,-6.658,-10.340,1.192378,2.408743,-0.888555,32.1,83.979,1559177273.933235168
0.1435,0.3711,0.3165,-1.515,-6.281,-10.043,0.618372,2.416922,-1.116112,32.1,83.992,1559177273.972166300
0.1209,0.3724,0.3163,-0.944,-5.625,-10.235,0.226917,2.633930,-1.162995,32.1,83.979,1559177274.011007547
0.0918,0.3771,0.3125,-0.819,-5.036,-9.438,0.878095,2.746995,-0.879984,32.1,83.979,1559177274.049405336
0.0734,0.3806,0.3108,-1.200,-5.037,-6.975,1.446118,2.517805,-0.687645,32.1,83.992,1559177274.087906122
0.0518,0.3933,0.2999,-0.569,-4.822,-5.446,1.725687,2.017808,-0.757414,32.1,83.992,1559177274.126339436
0.0312,0.4002,0.2902,0.492,-4.820,-4.508,1.387110,1.625600,-0.886147,32.1,83.979,1559177274.164670944
0.0194,0.4037,0.2840,1.901,-4.545,-4.163,0.734320,1.431832,-1.071777,32.1,83.982,1559177274.202884912
0.0032,0.4061,0.2781,3.011,-3.765,-4.025,0.713462,1.493687,-1.135323,32.1,83.979,1559177274.241229296
-0.0130,0.4096,0.2681,2.584,-3.650,-3.779,1.100045,1.491602,-1.179595,32.1,83.979,1559177274.279300690
-0.0271,0.4142,0.2608,1.337,-3.813,-2.541,1.137046,1.129821,-1.258872,32.1,83.979,1559177274.317455769
-0.0422,0.4109,0.2507,2.112,-3.449,-2.446,0.883331,0.569169,-1.560931,32.1,83.979,1559177274.355823278
-0.0562,0.4121,0.2460,3.302,-2.423,-2.515,0.905763,0.225994,-1.619305,32.1,83.979,1559177274.393954754
-0.0638,0.4133,0.2396,3.524,-2.037,-2.721,1.062272,-0.062313,-1.502811,32.1,83.979,1559177274.431799650
-0.0735,0.4110,0.2347,3.353,-1.629,-3.026,0.788782,-0.218533,-1.379126,32.1,83.966,1559177274.469597101
-0.0810,0.4111,0.2310,3.627,-1.448,-2.628,0.759088,-0.296744,-1.408216,32.1,83.992,1559177274.507502079
-0.0864,0.4066,0.2299,3.802,-0.772,-2.406,0.605770,-0.645847,-1.467495,32.1,83.992,1559177274.545098543
-0.0896,0.4009,0.2314,4.028,-0.422,-2.749,0.593102,-0.934366,-1.432068,32.1,83.979,1559177274.582325220
-0.0960,0.4009,0.2304,4.129,-0.745,-3.888,0.589326,-0.969243,-1.270071,32.1,83.979,1559177274.619512081
-0.0949,0.3975,0.2303,3.532,-0.555,-4.215,0.407233,-0.844741,-1.185999,32.1,83.975,1559177274.656630993
-0.0960,0.3929,0.2358,3.001,-0.630,-3.570,0.397679,-1.138443,-1.245269,32.1,83.992,1559177274.693460941
-0.1082,0.3245,0.3177,1.750,3.629,-8.517,0.692417,0.748402,0.958903,32.1,83.975,1559177274.838437796
-0.1083,0.3348,0.3055,1.654,3.445,-7.840,0.674348,0.690952,1.204093,32.1,83.972,1559177274.874160528
-0.1052,0.3462,0.3000,1.050,2.653,-7.089,0.464931,0.801421,1.594781,32.1,83.985,1559177274.910034657
-0.1031,0.3564,0.2945,0.917,2.342,-7.030,0.025110,0.978794,1.857814,32.1,83.998,1559177274.945780277
-0.0999,0.3644,0.2889,0.922,1.999,-5.683,0.206131,0.861695,1.911136,32.1,83.985,1559177274.981133461
-0.0914,0.3758,0.2858,1.091,1.841,-4.441,0.452287,0.433990,1.856821,32.1,83.985,1559177275.016713858
-0.0829,0.3860,0.2786,0.689,0.920,-5.018,0.475052,0.249081,1.904711,32.1,83.985,1559177275.052189112
-0.0722,0.3939,0.2699,0.500,0.340,-4.980,0.188884,0.320295,1.976381,32.1,83.985,1559177275.088100195
-0.0636,0.4053,0.2709,0.778,-0.016,-4.666,-0.246366,0.387806,2.114512,32.1,83.972,1559177275.124227524
-0.0518,0.4109,0.2703,0.873,0.093,-3.474,-0.537502,0.299159,2.150495,32.1,83.985,1559177275.160849333
-0.0390,0.4291,0.2697,0.288,0.221,-3.320,-0.479321,0.127634,2.195834,32.1,83.985,1559177275.198192120
-0.0249,0.4165,0.2702,-0.199,0.129,-3.874,-0.248238,-0.161843,2.164348,32.1,83.985,1559177275.236015320
-0.0142,0.4233,0.2710,-0.802,-0.514,-4.059,0.215362,-0.496784,2.092545,32.1,83.998,1559177275.274145842
0.0041,0.4255,0.2700,-0.980,-1.108,-3.111,0.007614,-0.929868,2.047522,32.1,83.972,1559177275.312371254
0.0235,0.4288,0.2704,-1.146,-0.959,-3.128,-0.505997,-1.013367,2.085743,32.1,83.972,1559177275.350337505
0.0439,0.4310,0.2747,-0.976,0.164,-4.396,-0.947255,-0.946686,2.224281,32.1,83.985,1559177275.388612270
0.0644,0.4252,0.2762,-1.566,0.969,-4.978,-0.901059,-0.978722,2.263931,32.1,83.985,1559177275.427073002
0.0828,0.4228,0.2807,-2.342,0.652,-5.950,-0.463741,-1.225669,2.172056,32.1,83.972,1559177275.465569973
0.1022,0.4215,0.2782,-2.745,0.629,-6.986,-0.149820,-1.473927,2.108947,32.1,83.985,1559177275.504536390
0.1270,0.4191,0.2769,-3.300,0.698,-7.076,-0.083737,-1.439729,2.167006,32.1,83.985,1559177275.543252945
0.1453,0.4190,0.2731,-3.936,0.532,-6.895,-0.410239,-1.333423,2.224800,32.1,83.985,1559177275.581608772
0.1636,0.4110,0.2693,-4.424,0.864,-7.735,-0.647308,-1.241793,2.265089,32.1,83.985,1559177275.620091915
0.1863,0.4063,0.2694,-4.649,1.299,-8.999,-0.657979,-1.139529,2.377225,32.1,83.985,1559177275.658842087
0.2068,0.3982,0.2669,-5.356,1.329,-10.140,-0.704354,-1.056025,2.451098,32.1,83.985,1559177275.698029995
0.2251,0.3878,0.2603,-6.213,0.963,-10.718,-0.745868,-0.912139,2.625136,32.1,83.998,1559177275.737526655
0.2435,0.3775,0.2620,-6.553,0.801,-11.381,-0.948706,-0.817625,2.803473,32.1,83.982,1559177275.777283192
0.2641,0.3614,0.2580,-6.349,1.098,-12.284,-1.227808,-0.722233,2.864443,32.1,83.982,1559177275.816755295
0.2760,0.3522,0.2600,-6.470,1.423,-13.345,-1.256712,-0.634036,2.882201,32.1,83.995,1559177275.856577873
0.2976,0.3327,0.2573,-6.460,0.907,-14.670,-1.175109,-0.562748,2.812208,32.1,83.998,1559177275.896427870
0.3085,0.3190,0.2566,-6.755,0.385,-15.332,-0.857181,-0.470891,2.700995,32.1,83.982,1559177275.936240673
0.3215,0.3052,0.2531,-6.535,0.298,-15.490,-0.784159,-0.371349,2.570588,32.1,83.985,1559177275.976208925
0.3324,0.2904,0.2551,-5.935,0.455,-16.151,-0.936696,-0.118970,2.447012,32.1,83.969,1559177276.016064405
0.3411,0.2778,0.2573,-5.390,0.681,-17.062,-0.912401,0.249293,2.457955,32.1,83.982,1559177276.056001186
0.3455,0.2652,0.2610,-5.816,0.091,-17.794,-0.905062,0.731862,2.443692,32.1,83.982,1559177276.095844269
0.3499,0.2492,0.2675,-6.038,-0.594,-18.497,-0.899614,1.042924,2.255353,32.1,83.982,1559177276.135412216
0.0285,0.3444,0.3185,-0.773,0.647,-9.599,-0.285047,-2.182926,-1.296345,32.1,83.991,1559177276.292926073
0.0360,0.3455,0.3222,-1.006,-0.238,-9.540,-0.078713,-2.316065,-1.255941,32.1,83.978,1559177276.332082510
0.0468,0.3363,0.3242,-1.050,0.876,-8.210,-0.363634,-2.408569,-1.436978,32.1,83.978,1559177276.371209621
0.0555,0.3283,0.3264,-2.302,1.218,-9.269,-0.648431,-2.395829,-1.447347,32.0,83.978,1559177276.410114050
0.0620,0.3202,0.3301,-3.129,0.779,-11.194,-0.910768,-2.384560,-1.376207,32.0,83.978,1559177276.449065924
0.0729,0.3042,0.3362,-2.597,1.288,-13.346,-1.358310,-2.203638,-1.467341,32.0,83.982,1559177276.488034725
0.0784,0.2928,0.3385,-2.621,1.779,-14.450,-1.029606,-1.949527,-1.341899,32.0,83.975,1559177276.527305365
0.0839,0.2813,0.3423,-2.792,2.196,-14.907,-1.160900,-1.676388,-1.474210,32.0,83.991,1559177276.566576481
0.0872,0.2711,0.3474,-3.274,2.851,-14.207,-0.708675,-1.580431,-1.501084,32.0,83.991,1559177276.605849504
0.0894,0.2631,0.3500,-3.798,2.409,-14.518,-0.541548,-1.522876,-1.622663,32.0,83.991,1559177276.645037889
0.0905,0.2562,0.3499,-3.720,1.755,-15.702,-0.382404,-1.461286,-1.758351,32.0,83.975,1559177276.684050560
0.0970,0.2482,0.3535,-4.380,1.536,-16.428,-0.082977,-1.098384,-1.822518,32.0,83.991,1559177276.723425150
0.0950,0.2425,0.3618,-4.700,1.710,-16.269,0.042311,-0.784207,-1.940444,32.0,83.988,1559177276.762889147
0.0950,0.2391,0.3618,-4.029,2.730,-15.557,0.079459,-0.481291,-2.064624,32.0,83.991,1559177276.802219629
0.0928,0.2380,0.3646,-3.653,3.535,-15.111,0.156393,-0.112187,-2.131396,32.0,83.991,1559177276.841183186
0.0853,0.2369,0.3718,-3.722,3.584,-15.162,0.117741,0.227424,-2.094210,32.0,83.991,1559177276.879708529
0.0811,0.2323,0.3747,-3.686,3.354,-15.703,-0.025317,0.715530,-2.058066,32.0,83.988,1559177276.918012381
0.0692,0.2290,0.3808,-3.114,3.787,-15.532,0.068171,1.158463,-2.079807,32.0,83.975,1559177276.955850601
0.0531,0.2302,0.3872,-2.883,4.553,-14.738,0.521924,1.308809,-2.030489,32.0,83.988,1559177276.993616343
0.0412,0.2371,0.3865,-2.505,4.913,-14.204,0.697031,1.572865,-2.051066,32.0,83.988,1559177277.030986547
0.0250,0.2406,0.3833,-1.922,4.982,-13.525,0.991602,1.781265,-2.001394,32.0,83.991,1559177277.068181038
0.0067,0.2464,0.3830,-1.775,4.342,-13.554,0.887184,2.119973,-1.907998,32.0,83.988,1559177277.105025291
-0.0117,0.2510,0.3773,-1.566,4.057,-13.660,0.494042,2.617239,-1.823159,32.0,83.988,1559177277.141718388
-0.0419,0.2512,0.3694,-1.043,4.277,-13.105,0.680537,2.896658,-1.685379,32.0,83.988,1559177277.178276300
-0.0689,0.2605,0.3600,-0.544,4.703,-12.365,1.031137,2.964001,-1.521337,32.0,83.975,1559177277.214920521
-0.0926,0.2640,0.3491,0.159,4.839,-11.561,1.499033,2.987607,-1.348515,32.0,83.975,1559177277.251676083
-0.1165,0.2732,0.3287,0.721,4.199,-10.549,1.782867,2.931323,-1.107002,32.0,83.988,1559177277.288760900
-0.1435,0.2871,0.3098,1.042,3.524,-9.860,1.424395,3.041192,-0.907245,32.0,83.988,1559177277.325407267
-0.1598,0.2929,0.2931,1.536,3.396,-8.953,1.351095,2.950196,-0.781480,32.0,83.975,1559177277.361723185
-0.1836,0.2975,0.2713,1.894,2.885,-8.731,1.127150,2.920596,-0.603364,32.0,83.975,1559177277.397872686
-0.1988,0.3056,0.2476,2.051,2.197,-8.857,1.096547,2.799673,-0.544653,32.0,83.975,1559177277.433784008
-0.2118,0.3068,0.2266,2.759,1.810,-8.240,1.120880,2.602618,-0.336228,32.0,83.975,1559177277.469729900
-0.2227,0.3149,0.2027,2.702,1.692,-7.474,0.815694,2.463214,-0.320922,32.0,83.988,1559177277.505620718
-0.2356,0.3172,0.1871,3.031,2.399,-6.658,0.466464,2.256615,-0.035389,32.0,83.988,1559177277.541499138
-0.2400,0.3195,0.1710,3.400,1.498,-6.618,0.273819,1.962520,0.241251,32.0,83.988,1559177277.577266693
0.3086,0.3030,0.2470,-6.169,-0.932,-17.613,-0.625544,0.561231,2.438319,32.0,83.994,1559177277.719308376
0.3162,0.2961,0.2519,-6.184,-1.704,-17.517,-0.270270,0.777934,2.101545,32.0,83.994,1559177277.755519867
0.3216,0.2847,0.2543,-6.036,-2.431,-17.526,-0.115709,1.143437,1.769193,32.0,83.994,1559177277.791810751
0.3206,0.2813,0.2611,-5.450,-2.349,-17.472,-0.038019,1.626147,1.553782,32.0,83.997,1559177277.828713894
0.3185,0.2745,0.2721,-4.978,-2.084,-17.576,-0.011904,2.106413,1.367230,32.0,83.981,1559177277.865922213
